auth_id,account_id,session_id,event_time,date_hour,hostname,nas_ip,result,reject_reason,request_count,accept_count,reject_count,latency_ms,retry_count,province_code,timestamp,ip,sbr_server,request_current_rate,request_average_rate,request_peak_rate,accept,accept_current_rate,accept_average_rate,accept_peak_rate,reject,reject_current_rate,reject_average_rate,reject_peak_rate,invalid_request,failed_authentication,total_transactions,transactions_retried,dropped_packet,total_retry_packets,failed_on_check_list,insufficient_resources,silent_discard,proxy_failure,rejected_by_proxy
AUTH006048,ACC0007,SES006048,2026-08-20 00:00:00,2026-08-20-00,radius-kv1,10.0.6.1,accept,,1,1,0,27.93,0,SLA,2026-08-20 00:00:00,10.0.6.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH009048,ACC0010,SES009048,2026-08-20 00:00:00,2026-08-20-00,radius-kv1,10.0.9.1,accept,,1,1,0,6.85,0,SLA,2026-08-20 00:00:00,10.0.9.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH012048,ACC0013,SES012048,2026-08-20 00:00:00,2026-08-20-00,radius-kv3,10.0.12.1,accept,,1,1,0,19.95,0,CMU,2026-08-20 00:00:00,10.0.12.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH015048,ACC0016,SES015048,2026-08-20 00:00:00,2026-08-20-00,radius-kv1,10.0.15.1,accept,,1,1,0,32.28,0,NBH,2026-08-20 00:00:00,10.0.15.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH018048,ACC0019,SES018048,2026-08-20 00:00:00,2026-08-20-00,radius-kv1,10.0.18.1,accept,,1,1,0,11.05,0,NBH,2026-08-20 00:00:00,10.0.18.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH021048,ACC0022,SES021048,2026-08-20 00:00:00,2026-08-20-00,radius-kv3,10.0.21.1,accept,,1,1,0,21.51,0,HCM,2026-08-20 00:00:00,10.0.21.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH024048,ACC0025,SES024048,2026-08-20 00:00:00,2026-08-20-00,radius-kv3,10.0.24.1,accept,,1,1,0,10.59,0,HCM,2026-08-20 00:00:00,10.0.24.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH027048,ACC0028,SES027048,2026-08-20 00:00:00,2026-08-20-00,radius-kv2,10.0.27.1,accept,,1,1,0,29.95,0,KHA,2026-08-20 00:00:00,10.0.27.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH001049,ACC0002,SES001049,2026-08-20 01:00:00,2026-08-20-01,radius-kv1,10.0.1.1,accept,,1,1,0,26.8,0,DBN,2026-08-20 01:00:00,10.0.1.1,radius-dbn,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH004049,ACC0005,SES004049,2026-08-20 01:00:00,2026-08-20-01,radius-kv1,10.0.4.1,accept,,1,1,0,15.01,0,DBN,2026-08-20 01:00:00,10.0.4.1,radius-dbn,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH007049,ACC0008,SES007049,2026-08-20 01:00:00,2026-08-20-01,radius-kv1,10.0.7.1,accept,,1,1,0,20.06,0,SLA,2026-08-20 01:00:00,10.0.7.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH010049,ACC0011,SES010049,2026-08-20 01:00:00,2026-08-20-01,radius-kv3,10.0.10.1,accept,,1,1,0,20.39,0,CMU,2026-08-20 01:00:00,10.0.10.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH013049,ACC0014,SES013049,2026-08-20 01:00:00,2026-08-20-01,radius-kv3,10.0.13.1,accept,,1,1,0,24.01,0,CMU,2026-08-20 01:00:00,10.0.13.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH016049,ACC0017,SES016049,2026-08-20 01:00:00,2026-08-20-01,radius-kv1,10.0.16.1,accept,,1,1,0,34.45,0,NBH,2026-08-20 01:00:00,10.0.16.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH019049,ACC0020,SES019049,2026-08-20 01:00:00,2026-08-20-01,radius-kv1,10.0.19.1,accept,,1,1,0,5.57,0,NBH,2026-08-20 01:00:00,10.0.19.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH022049,ACC0023,SES022049,2026-08-20 01:00:00,2026-08-20-01,radius-kv3,10.0.22.1,accept,,1,1,0,34.66,0,HCM,2026-08-20 01:00:00,10.0.22.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH025049,ACC0026,SES025049,2026-08-20 01:00:00,2026-08-20-01,radius-kv2,10.0.25.1,accept,,1,1,0,33.25,0,KHA,2026-08-20 01:00:00,10.0.25.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH028049,ACC0029,SES028049,2026-08-20 01:00:00,2026-08-20-01,radius-kv2,10.0.28.1,accept,,1,1,0,18.2,0,KHA,2026-08-20 01:00:00,10.0.28.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH002050,ACC0003,SES002050,2026-08-20 02:00:00,2026-08-20-02,radius-kv1,10.0.2.1,accept,,1,1,0,26.22,0,DBN,2026-08-20 02:00:00,10.0.2.1,radius-dbn,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH005050,ACC0006,SES005050,2026-08-20 02:00:00,2026-08-20-02,radius-kv1,10.0.5.1,accept,,1,1,0,28.41,0,SLA,2026-08-20 02:00:00,10.0.5.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH008050,ACC0009,SES008050,2026-08-20 02:00:00,2026-08-20-02,radius-kv1,10.0.8.1,accept,,1,1,0,23.68,0,SLA,2026-08-20 02:00:00,10.0.8.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH011050,ACC0012,SES011050,2026-08-20 02:00:00,2026-08-20-02,radius-kv3,10.0.11.1,accept,,1,1,0,10.36,0,CMU,2026-08-20 02:00:00,10.0.11.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH014050,ACC0015,SES014050,2026-08-20 02:00:00,2026-08-20-02,radius-kv3,10.0.14.1,accept,,1,1,0,32.35,0,CMU,2026-08-20 02:00:00,10.0.14.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH017050,ACC0018,SES017050,2026-08-20 02:00:00,2026-08-20-02,radius-kv1,10.0.17.1,accept,,1,1,0,6.3,0,NBH,2026-08-20 02:00:00,10.0.17.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH020050,ACC0021,SES020050,2026-08-20 02:00:00,2026-08-20-02,radius-kv3,10.0.20.1,accept,,1,1,0,32.69,0,HCM,2026-08-20 02:00:00,10.0.20.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH023050,ACC0024,SES023050,2026-08-20 02:00:00,2026-08-20-02,radius-kv3,10.0.23.1,accept,,1,1,0,34.14,0,HCM,2026-08-20 02:00:00,10.0.23.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH026050,ACC0027,SES026050,2026-08-20 02:00:00,2026-08-20-02,radius-kv2,10.0.26.1,accept,,1,1,0,9.28,0,KHA,2026-08-20 02:00:00,10.0.26.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH029050,ACC0030,SES029050,2026-08-20 02:00:00,2026-08-20-02,radius-kv2,10.0.29.1,accept,,1,1,0,22.58,0,KHA,2026-08-20 02:00:00,10.0.29.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH000051,ACC0001,SES000051,2026-08-20 03:00:00,2026-08-20-03,radius-kv1,10.0.0.1,accept,,1,1,0,33.29,0,DBN,2026-08-20 03:00:00,10.0.0.1,radius-dbn,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH003051,ACC0004,SES003051,2026-08-20 03:00:00,2026-08-20-03,radius-kv1,10.0.3.1,accept,,1,1,0,17.7,0,DBN,2026-08-20 03:00:00,10.0.3.1,radius-dbn,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH006051,ACC0007,SES006051,2026-08-20 03:00:00,2026-08-20-03,radius-kv1,10.0.6.1,accept,,1,1,0,27.88,0,SLA,2026-08-20 03:00:00,10.0.6.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH009051,ACC0010,SES009051,2026-08-20 03:00:00,2026-08-20-03,radius-kv1,10.0.9.1,accept,,1,1,0,5.11,0,SLA,2026-08-20 03:00:00,10.0.9.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH012051,ACC0013,SES012051,2026-08-20 03:00:00,2026-08-20-03,radius-kv3,10.0.12.1,accept,,1,1,0,30.15,0,CMU,2026-08-20 03:00:00,10.0.12.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH015051,ACC0016,SES015051,2026-08-20 03:00:00,2026-08-20-03,radius-kv1,10.0.15.1,accept,,1,1,0,11.83,0,NBH,2026-08-20 03:00:00,10.0.15.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH018051,ACC0019,SES018051,2026-08-20 03:00:00,2026-08-20-03,radius-kv1,10.0.18.1,accept,,1,1,0,11.98,0,NBH,2026-08-20 03:00:00,10.0.18.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH021051,ACC0022,SES021051,2026-08-20 03:00:00,2026-08-20-03,radius-kv3,10.0.21.1,accept,,1,1,0,31.93,0,HCM,2026-08-20 03:00:00,10.0.21.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH024051,ACC0025,SES024051,2026-08-20 03:00:00,2026-08-20-03,radius-kv3,10.0.24.1,accept,,1,1,0,27.27,0,HCM,2026-08-20 03:00:00,10.0.24.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH027051,ACC0028,SES027051,2026-08-20 03:00:00,2026-08-20-03,radius-kv2,10.0.27.1,accept,,1,1,0,26.86,0,KHA,2026-08-20 03:00:00,10.0.27.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH001052,ACC0002,SES001052,2026-08-20 04:00:00,2026-08-20-04,radius-kv1,10.0.1.1,accept,,1,1,0,15.72,0,DBN,2026-08-20 04:00:00,10.0.1.1,radius-dbn,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH004052,ACC0005,SES004052,2026-08-20 04:00:00,2026-08-20-04,radius-kv1,10.0.4.1,accept,,1,1,0,22.67,0,DBN,2026-08-20 04:00:00,10.0.4.1,radius-dbn,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH007052,ACC0008,SES007052,2026-08-20 04:00:00,2026-08-20-04,radius-kv1,10.0.7.1,accept,,1,1,0,24.8,0,SLA,2026-08-20 04:00:00,10.0.7.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH010052,ACC0011,SES010052,2026-08-20 04:00:00,2026-08-20-04,radius-kv3,10.0.10.1,accept,,1,1,0,5.63,0,CMU,2026-08-20 04:00:00,10.0.10.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH013052,ACC0014,SES013052,2026-08-20 04:00:00,2026-08-20-04,radius-kv3,10.0.13.1,accept,,1,1,0,9.74,0,CMU,2026-08-20 04:00:00,10.0.13.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH016052,ACC0017,SES016052,2026-08-20 04:00:00,2026-08-20-04,radius-kv1,10.0.16.1,accept,,1,1,0,6.53,0,NBH,2026-08-20 04:00:00,10.0.16.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH019052,ACC0020,SES019052,2026-08-20 04:00:00,2026-08-20-04,radius-kv1,10.0.19.1,accept,,1,1,0,5.97,0,NBH,2026-08-20 04:00:00,10.0.19.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH022052,ACC0023,SES022052,2026-08-20 04:00:00,2026-08-20-04,radius-kv3,10.0.22.1,accept,,1,1,0,12.81,0,HCM,2026-08-20 04:00:00,10.0.22.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH025052,ACC0026,SES025052,2026-08-20 04:00:00,2026-08-20-04,radius-kv2,10.0.25.1,accept,,1,1,0,9.4,0,KHA,2026-08-20 04:00:00,10.0.25.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH028052,ACC0029,SES028052,2026-08-20 04:00:00,2026-08-20-04,radius-kv2,10.0.28.1,accept,,1,1,0,11.73,0,KHA,2026-08-20 04:00:00,10.0.28.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH002053,ACC0003,SES002053,2026-08-20 05:00:00,2026-08-20-05,radius-kv1,10.0.2.1,accept,,1,1,0,22.85,0,DBN,2026-08-20 05:00:00,10.0.2.1,radius-dbn,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH005053,ACC0006,SES005053,2026-08-20 05:00:00,2026-08-20-05,radius-kv1,10.0.5.1,accept,,1,1,0,14.29,0,SLA,2026-08-20 05:00:00,10.0.5.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH008053,ACC0009,SES008053,2026-08-20 05:00:00,2026-08-20-05,radius-kv1,10.0.8.1,accept,,1,1,0,9.21,0,SLA,2026-08-20 05:00:00,10.0.8.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH011053,ACC0012,SES011053,2026-08-20 05:00:00,2026-08-20-05,radius-kv3,10.0.11.1,accept,,1,1,0,11.3,0,CMU,2026-08-20 05:00:00,10.0.11.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH014053,ACC0015,SES014053,2026-08-20 05:00:00,2026-08-20-05,radius-kv3,10.0.14.1,accept,,1,1,0,26.92,0,CMU,2026-08-20 05:00:00,10.0.14.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH017053,ACC0018,SES017053,2026-08-20 05:00:00,2026-08-20-05,radius-kv1,10.0.17.1,accept,,1,1,0,13.34,0,NBH,2026-08-20 05:00:00,10.0.17.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH020053,ACC0021,SES020053,2026-08-20 05:00:00,2026-08-20-05,radius-kv3,10.0.20.1,accept,,1,1,0,6.48,0,HCM,2026-08-20 05:00:00,10.0.20.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH023053,ACC0024,SES023053,2026-08-20 05:00:00,2026-08-20-05,radius-kv3,10.0.23.1,accept,,1,1,0,28.61,0,HCM,2026-08-20 05:00:00,10.0.23.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH026053,ACC0027,SES026053,2026-08-20 05:00:00,2026-08-20-05,radius-kv2,10.0.26.1,accept,,1,1,0,16.76,0,KHA,2026-08-20 05:00:00,10.0.26.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH029053,ACC0030,SES029053,2026-08-20 05:00:00,2026-08-20-05,radius-kv2,10.0.29.1,accept,,1,1,0,20.26,0,KHA,2026-08-20 05:00:00,10.0.29.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH000054,ACC0001,SES000054,2026-08-20 06:00:00,2026-08-20-06,radius-kv1,10.0.0.1,accept,,1,1,0,25.38,0,DBN,2026-08-20 06:00:00,10.0.0.1,radius-dbn,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH003054,ACC0004,SES003054,2026-08-20 06:00:00,2026-08-20-06,radius-kv1,10.0.3.1,accept,,1,1,0,13.02,0,DBN,2026-08-20 06:00:00,10.0.3.1,radius-dbn,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH006054,ACC0007,SES006054,2026-08-20 06:00:00,2026-08-20-06,radius-kv1,10.0.6.1,accept,,1,1,0,11.47,0,SLA,2026-08-20 06:00:00,10.0.6.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH009054,ACC0010,SES009054,2026-08-20 06:00:00,2026-08-20-06,radius-kv1,10.0.9.1,accept,,1,1,0,7.52,0,SLA,2026-08-20 06:00:00,10.0.9.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH012054,ACC0013,SES012054,2026-08-20 06:00:00,2026-08-20-06,radius-kv3,10.0.12.1,accept,,1,1,0,23.56,0,CMU,2026-08-20 06:00:00,10.0.12.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH015054,ACC0016,SES015054,2026-08-20 06:00:00,2026-08-20-06,radius-kv1,10.0.15.1,accept,,1,1,0,8.09,0,NBH,2026-08-20 06:00:00,10.0.15.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH018054,ACC0019,SES018054,2026-08-20 06:00:00,2026-08-20-06,radius-kv1,10.0.18.1,accept,,1,1,0,24.93,0,NBH,2026-08-20 06:00:00,10.0.18.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH021054,ACC0022,SES021054,2026-08-20 06:00:00,2026-08-20-06,radius-kv3,10.0.21.1,accept,,1,1,0,5.4,0,HCM,2026-08-20 06:00:00,10.0.21.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH024054,ACC0025,SES024054,2026-08-20 06:00:00,2026-08-20-06,radius-kv3,10.0.24.1,accept,,1,1,0,16.53,0,HCM,2026-08-20 06:00:00,10.0.24.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH027054,ACC0028,SES027054,2026-08-20 06:00:00,2026-08-20-06,radius-kv2,10.0.27.1,accept,,1,1,0,19.16,0,KHA,2026-08-20 06:00:00,10.0.27.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH001055,ACC0002,SES001055,2026-08-20 07:00:00,2026-08-20-07,radius-kv1,10.0.1.1,accept,,1,1,0,12.61,0,DBN,2026-08-20 07:00:00,10.0.1.1,radius-dbn,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH004055,ACC0005,SES004055,2026-08-20 07:00:00,2026-08-20-07,radius-kv1,10.0.4.1,accept,,1,1,0,23.95,0,DBN,2026-08-20 07:00:00,10.0.4.1,radius-dbn,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH007055,ACC0008,SES007055,2026-08-20 07:00:00,2026-08-20-07,radius-kv1,10.0.7.1,accept,,1,1,0,15.8,0,SLA,2026-08-20 07:00:00,10.0.7.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH010055,ACC0011,SES010055,2026-08-20 07:00:00,2026-08-20-07,radius-kv3,10.0.10.1,accept,,1,1,0,12.73,0,CMU,2026-08-20 07:00:00,10.0.10.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH013055,ACC0014,SES013055,2026-08-20 07:00:00,2026-08-20-07,radius-kv3,10.0.13.1,accept,,1,1,0,6.63,0,CMU,2026-08-20 07:00:00,10.0.13.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH016055,ACC0017,SES016055,2026-08-20 07:00:00,2026-08-20-07,radius-kv1,10.0.16.1,accept,,1,1,0,11.76,0,NBH,2026-08-20 07:00:00,10.0.16.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH019055,ACC0020,SES019055,2026-08-20 07:00:00,2026-08-20-07,radius-kv1,10.0.19.1,accept,,1,1,0,14.95,0,NBH,2026-08-20 07:00:00,10.0.19.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH022055,ACC0023,SES022055,2026-08-20 07:00:00,2026-08-20-07,radius-kv3,10.0.22.1,accept,,1,1,0,10.75,0,HCM,2026-08-20 07:00:00,10.0.22.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH025055,ACC0026,SES025055,2026-08-20 07:00:00,2026-08-20-07,radius-kv2,10.0.25.1,accept,,1,1,0,19.08,0,KHA,2026-08-20 07:00:00,10.0.25.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH028055,ACC0029,SES028055,2026-08-20 07:00:00,2026-08-20-07,radius-kv2,10.0.28.1,accept,,1,1,0,6.96,0,KHA,2026-08-20 07:00:00,10.0.28.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH002056,ACC0003,SES002056,2026-08-20 08:00:00,2026-08-20-08,radius-kv1,10.0.2.1,accept,,1,1,0,6.71,0,DBN,2026-08-20 08:00:00,10.0.2.1,radius-dbn,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH005056,ACC0006,SES005056,2026-08-20 08:00:00,2026-08-20-08,radius-kv1,10.0.5.1,accept,,1,1,0,13.42,0,SLA,2026-08-20 08:00:00,10.0.5.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH008056,ACC0009,SES008056,2026-08-20 08:00:00,2026-08-20-08,radius-kv1,10.0.8.1,accept,,1,1,0,27.98,0,SLA,2026-08-20 08:00:00,10.0.8.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH011056,ACC0012,SES011056,2026-08-20 08:00:00,2026-08-20-08,radius-kv3,10.0.11.1,accept,,1,1,0,13.24,0,CMU,2026-08-20 08:00:00,10.0.11.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH014056,ACC0015,SES014056,2026-08-20 08:00:00,2026-08-20-08,radius-kv3,10.0.14.1,accept,,1,1,0,19.01,0,CMU,2026-08-20 08:00:00,10.0.14.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH017056,ACC0018,SES017056,2026-08-20 08:00:00,2026-08-20-08,radius-kv1,10.0.17.1,accept,,1,1,0,25.92,0,NBH,2026-08-20 08:00:00,10.0.17.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH020056,ACC0021,SES020056,2026-08-20 08:00:00,2026-08-20-08,radius-kv3,10.0.20.1,accept,,1,1,0,34.96,0,HCM,2026-08-20 08:00:00,10.0.20.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH023056,ACC0024,SES023056,2026-08-20 08:00:00,2026-08-20-08,radius-kv3,10.0.23.1,accept,,1,1,0,16.84,0,HCM,2026-08-20 08:00:00,10.0.23.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH026056,ACC0027,SES026056,2026-08-20 08:00:00,2026-08-20-08,radius-kv2,10.0.26.1,accept,,1,1,0,6.37,0,KHA,2026-08-20 08:00:00,10.0.26.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH029056,ACC0030,SES029056,2026-08-20 08:00:00,2026-08-20-08,radius-kv2,10.0.29.1,accept,,1,1,0,24.95,0,KHA,2026-08-20 08:00:00,10.0.29.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH000057,ACC0001,SES000057,2026-08-20 09:00:00,2026-08-20-09,radius-kv1,10.0.0.1,accept,,1,1,0,9.29,0,DBN,2026-08-20 09:00:00,10.0.0.1,radius-dbn,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH003057,ACC0004,SES003057,2026-08-20 09:00:00,2026-08-20-09,radius-kv1,10.0.3.1,accept,,1,1,0,9.32,0,DBN,2026-08-20 09:00:00,10.0.3.1,radius-dbn,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH006057,ACC0007,SES006057,2026-08-20 09:00:00,2026-08-20-09,radius-kv1,10.0.6.1,accept,,1,1,0,9.24,0,SLA,2026-08-20 09:00:00,10.0.6.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH009057,ACC0010,SES009057,2026-08-20 09:00:00,2026-08-20-09,radius-kv1,10.0.9.1,accept,,1,1,0,27.87,0,SLA,2026-08-20 09:00:00,10.0.9.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH012057,ACC0013,SES012057,2026-08-20 09:00:00,2026-08-20-09,radius-kv3,10.0.12.1,accept,,1,1,0,5.27,0,CMU,2026-08-20 09:00:00,10.0.12.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH015057,ACC0016,SES015057,2026-08-20 09:00:00,2026-08-20-09,radius-kv1,10.0.15.1,accept,,1,1,0,29.67,0,NBH,2026-08-20 09:00:00,10.0.15.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH018057,ACC0019,SES018057,2026-08-20 09:00:00,2026-08-20-09,radius-kv1,10.0.18.1,accept,,1,1,0,13.47,0,NBH,2026-08-20 09:00:00,10.0.18.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH021057,ACC0022,SES021057,2026-08-20 09:00:00,2026-08-20-09,radius-kv3,10.0.21.1,accept,,1,1,0,17.04,0,HCM,2026-08-20 09:00:00,10.0.21.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH024057,ACC0025,SES024057,2026-08-20 09:00:00,2026-08-20-09,radius-kv3,10.0.24.1,accept,,1,1,0,16.54,0,HCM,2026-08-20 09:00:00,10.0.24.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
