table_fqn,catalog,schema,table_name,domain,column_name,column_fqn,data_type,data_type_display,is_key_candidate,description
VTNet Datalake Presto.hive.gnoc.kpi_td_tt,hive,gnoc,kpi_td_tt,Alarm,position_6,VTNet Datalake Presto.hive.gnoc.kpi_td_tt.position_6,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.gnoc.kpi_td_tt,hive,gnoc,kpi_td_tt,Alarm,create_unit_name,VTNet Datalake Presto.hive.gnoc.kpi_td_tt.create_unit_name,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.gnoc.kpi_td_tt,hive,gnoc,kpi_td_tt,Alarm,create_user_name,VTNet Datalake Presto.hive.gnoc.kpi_td_tt.create_user_name,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.gnoc.kpi_td_tt,hive,gnoc,kpi_td_tt,Alarm,position_9,VTNet Datalake Presto.hive.gnoc.kpi_td_tt.position_9,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.gnoc.kpi_td_tt,hive,gnoc,kpi_td_tt,Alarm,position_10,VTNet Datalake Presto.hive.gnoc.kpi_td_tt.position_10,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.gnoc.kpi_td_tt,hive,gnoc,kpi_td_tt,Alarm,position_11,VTNet Datalake Presto.hive.gnoc.kpi_td_tt.position_11,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.gnoc.kpi_td_tt,hive,gnoc,kpi_td_tt,Alarm,position_12,VTNet Datalake Presto.hive.gnoc.kpi_td_tt.position_12,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.gnoc.kpi_td_tt,hive,gnoc,kpi_td_tt,Alarm,position_13,VTNet Datalake Presto.hive.gnoc.kpi_td_tt.position_13,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.gnoc.kpi_td_tt,hive,gnoc,kpi_td_tt,Alarm,position_14,VTNet Datalake Presto.hive.gnoc.kpi_td_tt.position_14,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.gnoc.kpi_td_tt,hive,gnoc,kpi_td_tt,Alarm,position_15,VTNet Datalake Presto.hive.gnoc.kpi_td_tt.position_15,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.gnoc.kpi_td_tt,hive,gnoc,kpi_td_tt,Alarm,position_16,VTNet Datalake Presto.hive.gnoc.kpi_td_tt.position_16,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.gnoc.kpi_td_tt,hive,gnoc,kpi_td_tt,Alarm,position_17,VTNet Datalake Presto.hive.gnoc.kpi_td_tt.position_17,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.gnoc.kpi_td_tt,hive,gnoc,kpi_td_tt,Alarm,begin_trouble_time,VTNet Datalake Presto.hive.gnoc.kpi_td_tt.begin_trouble_time,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.gnoc.kpi_td_tt,hive,gnoc,kpi_td_tt,Alarm,end_trouble_time,VTNet Datalake Presto.hive.gnoc.kpi_td_tt.end_trouble_time,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.gnoc.kpi_td_tt,hive,gnoc,kpi_td_tt,Alarm,position_20,VTNet Datalake Presto.hive.gnoc.kpi_td_tt.position_20,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.gnoc.kpi_td_tt,hive,gnoc,kpi_td_tt,Alarm,position_21,VTNet Datalake Presto.hive.gnoc.kpi_td_tt.position_21,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.gnoc.kpi_td_tt,hive,gnoc,kpi_td_tt,Alarm,position_22,VTNet Datalake Presto.hive.gnoc.kpi_td_tt.position_22,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.gnoc.kpi_td_tt,hive,gnoc,kpi_td_tt,Alarm,pathname,VTNet Datalake Presto.hive.gnoc.kpi_td_tt.pathname,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.gnoc.kpi_td_tt,hive,gnoc,kpi_td_tt,Alarm,position_24,VTNet Datalake Presto.hive.gnoc.kpi_td_tt.position_24,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.gnoc.kpi_td_tt,hive,gnoc,kpi_td_tt,Alarm,position_25,VTNet Datalake Presto.hive.gnoc.kpi_td_tt.position_25,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.gnoc.kpi_td_tt,hive,gnoc,kpi_td_tt,Alarm,tien_do_xu_ly,VTNet Datalake Presto.hive.gnoc.kpi_td_tt.tien_do_xu_ly,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.gnoc.kpi_td_tt,hive,gnoc,kpi_td_tt,Alarm,position_27,VTNet Datalake Presto.hive.gnoc.kpi_td_tt.position_27,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.gnoc.kpi_td_tt,hive,gnoc,kpi_td_tt,Alarm,position_28,VTNet Datalake Presto.hive.gnoc.kpi_td_tt.position_28,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.gnoc.kpi_td_tt,hive,gnoc,kpi_td_tt,Alarm,position_29,VTNet Datalake Presto.hive.gnoc.kpi_td_tt.position_29,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.gnoc.kpi_td_tt,hive,gnoc,kpi_td_tt,Alarm,position_30,VTNet Datalake Presto.hive.gnoc.kpi_td_tt.position_30,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.gnoc.kpi_td_tt,hive,gnoc,kpi_td_tt,Alarm,position_31,VTNet Datalake Presto.hive.gnoc.kpi_td_tt.position_31,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.gnoc.kpi_td_tt,hive,gnoc,kpi_td_tt,Alarm,position_32,VTNet Datalake Presto.hive.gnoc.kpi_td_tt.position_32,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.gnoc.kpi_td_tt,hive,gnoc,kpi_td_tt,Alarm,position_33,VTNet Datalake Presto.hive.gnoc.kpi_td_tt.position_33,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.gnoc.kpi_td_tt,hive,gnoc,kpi_td_tt,Alarm,position_34,VTNet Datalake Presto.hive.gnoc.kpi_td_tt.position_34,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.gnoc.kpi_td_tt,hive,gnoc,kpi_td_tt,Alarm,date_hour,VTNet Datalake Presto.hive.gnoc.kpi_td_tt.date_hour,VARCHAR,varchar,True,
VTNet Datalake Presto.hive.gnoc.history,hive,gnoc,history,Alarm,history_id,VTNet Datalake Presto.hive.gnoc.history.history_id,VARCHAR,varchar,True,
VTNet Datalake Presto.hive.gnoc.history,hive,gnoc,history,Alarm,old_status,VTNet Datalake Presto.hive.gnoc.history.old_status,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.gnoc.history,hive,gnoc,history,Alarm,new_status,VTNet Datalake Presto.hive.gnoc.history.new_status,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.gnoc.history,hive,gnoc,history,Alarm,create_at,VTNet Datalake Presto.hive.gnoc.history.create_at,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.gnoc.history,hive,gnoc,history,Alarm,create_by,VTNet Datalake Presto.hive.gnoc.history.create_by,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.gnoc.history,hive,gnoc,history,Alarm,propose_id,VTNet Datalake Presto.hive.gnoc.history.propose_id,VARCHAR,varchar,True,
VTNet Datalake Presto.hive.gnoc.history,hive,gnoc,history,Alarm,create_unit_id,VTNet Datalake Presto.hive.gnoc.history.create_unit_id,VARCHAR,varchar,True,
VTNet Datalake Presto.hive.gnoc.history,hive,gnoc,history,Alarm,is_created_message,VTNet Datalake Presto.hive.gnoc.history.is_created_message,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.gnoc.history,hive,gnoc,history,Alarm,date_hour_origin,VTNet Datalake Presto.hive.gnoc.history.date_hour_origin,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.gnoc.history,hive,gnoc,history,Alarm,date_hour,VTNet Datalake Presto.hive.gnoc.history.date_hour,VARCHAR,varchar,True,
VTNet Datalake Presto.hive.gnoc.mr_schedule_bts_his_file,hive,gnoc,mr_schedule_bts_his_file,Alarm,id_file,VTNet Datalake Presto.hive.gnoc.mr_schedule_bts_his_file.id_file,VARCHAR,varchar,False,"[AI Gen] Khóa chính, định danh duy nhất của mỗi tệp tin trong bảng, được lưu dưới dạng varchar."
VTNet Datalake Presto.hive.gnoc.mr_schedule_bts_his_file,hive,gnoc,mr_schedule_bts_his_file,Alarm,wo_id,VTNet Datalake Presto.hive.gnoc.mr_schedule_bts_his_file.wo_id,VARCHAR,varchar,True,"[AI Gen] Mã số Work Order (đơn đặt hàng công việc) liên quan tới tệp tin, dùng để kết nối với các bảng công việc khác."
VTNet Datalake Presto.hive.gnoc.mr_schedule_bts_his_file,hive,gnoc,mr_schedule_bts_his_file,Alarm,check_list_id,VTNet Datalake Presto.hive.gnoc.mr_schedule_bts_his_file.check_list_id,VARCHAR,varchar,True,"[AI Gen] Mã số checklist, xác định danh sách các bước kiểm tra hoặc yêu cầu được áp dụng cho tệp tin này."
VTNet Datalake Presto.hive.gnoc.mr_schedule_bts_his_file,hive,gnoc,mr_schedule_bts_his_file,Alarm,file_name,VTNet Datalake Presto.hive.gnoc.mr_schedule_bts_his_file.file_name,VARCHAR,varchar,False,"[AI Gen] Tên tệp tin, bao gồm phần mở rộng, giúp nhận dạng nhanh nội dung tệp."
VTNet Datalake Presto.hive.gnoc.mr_schedule_bts_his_file,hive,gnoc,mr_schedule_bts_his_file,Alarm,file_path,VTNet Datalake Presto.hive.gnoc.mr_schedule_bts_his_file.file_path,VARCHAR,varchar,False,[AI Gen] Đường dẫn đầy đủ (URI) nơi lưu trữ tệp tin trong hệ thống lưu trữ dữ liệu.
VTNet Datalake Presto.hive.gnoc.mr_schedule_bts_his_file,hive,gnoc,mr_schedule_bts_his_file,Alarm,user_update,VTNet Datalake Presto.hive.gnoc.mr_schedule_bts_his_file.user_update,VARCHAR,varchar,False,[AI Gen] Tên người dùng hoặc tài khoản đã thực hiện lần cập nhật cuối cùng đối với bản ghi này.
VTNet Datalake Presto.hive.gnoc.mr_schedule_bts_his_file,hive,gnoc,mr_schedule_bts_his_file,Alarm,created_date,VTNet Datalake Presto.hive.gnoc.mr_schedule_bts_his_file.created_date,VARCHAR,varchar,False,"[AI Gen] Ngày và giờ tạo bản ghi (định dạng chuỗi), phản ánh thời điểm tệp tin được đưa vào hệ thống."
VTNet Datalake Presto.hive.gnoc.mr_schedule_bts_his_file,hive,gnoc,mr_schedule_bts_his_file,Alarm,date_hour_origin,VTNet Datalake Presto.hive.gnoc.mr_schedule_bts_his_file.date_hour_origin,VARCHAR,varchar,False,"[AI Gen] Thời gian gốc (ngày‑giờ) từ hệ thống nguồn, dùng để so sánh và kiểm tra độ trễ dữ liệu."
VTNet Datalake Presto.hive.gnoc.mr_schedule_bts_his_file,hive,gnoc,mr_schedule_bts_his_file,Alarm,date_hour,VTNet Datalake Presto.hive.gnoc.mr_schedule_bts_his_file.date_hour,VARCHAR,varchar,True,"[AI Gen] Thời gian (ngày‑giờ) đã chuẩn hoá hoặc xử lý, thường được dùng làm partition cho truy vấn hiệu năng cao."
VTNet Datalake Presto.hive.gnoc.kpi_overdue_30d_risk_monthly,hive,gnoc,kpi_overdue_30d_risk_monthly,Alarm,dep_lv2_name,VTNet Datalake Presto.hive.gnoc.kpi_overdue_30d_risk_monthly.dep_lv2_name,VARCHAR,varchar,False,"[AI Gen] Tên của bộ phận cấp độ 2 trong cấu trúc tổ chức, dùng để phân nhóm các đơn vị con."
VTNet Datalake Presto.hive.gnoc.kpi_overdue_30d_risk_monthly,hive,gnoc,kpi_overdue_30d_risk_monthly,Alarm,dep_lv2_code,VTNet Datalake Presto.hive.gnoc.kpi_overdue_30d_risk_monthly.dep_lv2_code,VARCHAR,varchar,True,"[AI Gen] Mã định danh duy nhất cho bộ phận cấp độ 2, thường là ký hiệu ngắn gọn."
VTNet Datalake Presto.hive.gnoc.kpi_overdue_30d_risk_monthly,hive,gnoc,kpi_overdue_30d_risk_monthly,Alarm,dep_lv3_name,VTNet Datalake Presto.hive.gnoc.kpi_overdue_30d_risk_monthly.dep_lv3_name,VARCHAR,varchar,False,"[AI Gen] Tên của bộ phận cấp độ 3, là đơn vị con trực thuộc cấp độ 2."
VTNet Datalake Presto.hive.gnoc.kpi_overdue_30d_risk_monthly,hive,gnoc,kpi_overdue_30d_risk_monthly,Alarm,dep_lv3_code,VTNet Datalake Presto.hive.gnoc.kpi_overdue_30d_risk_monthly.dep_lv3_code,VARCHAR,varchar,True,[AI Gen] Mã định danh duy nhất cho bộ phận cấp độ 3.
VTNet Datalake Presto.hive.gnoc.kpi_overdue_30d_risk_monthly,hive,gnoc,kpi_overdue_30d_risk_monthly,Alarm,dep_lv4_name,VTNet Datalake Presto.hive.gnoc.kpi_overdue_30d_risk_monthly.dep_lv4_name,VARCHAR,varchar,False,"[AI Gen] Tên của bộ phận cấp độ 4, chi tiết hơn trong cấu trúc phân cấp."
VTNet Datalake Presto.hive.gnoc.kpi_overdue_30d_risk_monthly,hive,gnoc,kpi_overdue_30d_risk_monthly,Alarm,dep_lv4_code,VTNet Datalake Presto.hive.gnoc.kpi_overdue_30d_risk_monthly.dep_lv4_code,VARCHAR,varchar,True,[AI Gen] Mã định danh duy nhất cho bộ phận cấp độ 4.
VTNet Datalake Presto.hive.gnoc.kpi_overdue_30d_risk_monthly,hive,gnoc,kpi_overdue_30d_risk_monthly,Alarm,overdue_30_days_closed,VTNet Datalake Presto.hive.gnoc.kpi_overdue_30d_risk_monthly.overdue_30_days_closed,FLOAT,double,False,[AI Gen] Số lượng hồ sơ đã được đóng (hoàn thành) sau thời gian quá hạn 30 ngày trong tháng báo cáo.
VTNet Datalake Presto.hive.gnoc.kpi_overdue_30d_risk_monthly,hive,gnoc,kpi_overdue_30d_risk_monthly,Alarm,overdue_30_days_notclosed,VTNet Datalake Presto.hive.gnoc.kpi_overdue_30d_risk_monthly.overdue_30_days_notclosed,FLOAT,double,False,[AI Gen] Số lượng hồ sơ vẫn còn mở (chưa đóng) sau thời gian quá hạn 30 ngày trong tháng báo cáo.
VTNet Datalake Presto.hive.gnoc.kpi_overdue_30d_risk_monthly,hive,gnoc,kpi_overdue_30d_risk_monthly,Alarm,month_of_year,VTNet Datalake Presto.hive.gnoc.kpi_overdue_30d_risk_monthly.month_of_year,VARCHAR,varchar,False,"[AI Gen] Tháng và năm của dữ liệu KPI, thường ở định dạng 'YYYY-MM' hoặc tên tháng bằng tiếng Việt."
VTNet Datalake Presto.hive.gnoc.kpi_td_tt_cdbr,hive,gnoc,kpi_td_tt_cdbr,Alarm,stt,VTNet Datalake Presto.hive.gnoc.kpi_td_tt_cdbr.stt,VARCHAR,varchar,False,"[AI Gen] Số thứ tự của bản ghi trong bộ dữ liệu, dùng để xác định thứ tự xuất hiện."
VTNet Datalake Presto.hive.gnoc.kpi_td_tt_cdbr,hive,gnoc,kpi_td_tt_cdbr,Alarm,system,VTNet Datalake Presto.hive.gnoc.kpi_td_tt_cdbr.system,VARCHAR,varchar,False,[AI Gen] Tên hệ thống hoặc mô-đun trong mạng VTNet mà sự cố được ghi nhận.
VTNet Datalake Presto.hive.gnoc.kpi_td_tt_cdbr,hive,gnoc,kpi_td_tt_cdbr,Alarm,code,VTNet Datalake Presto.hive.gnoc.kpi_td_tt_cdbr.code,VARCHAR,varchar,True,"[AI Gen] Mã sự cố hoặc mã lỗi chuẩn, xác định loại sự cố xảy ra."
VTNet Datalake Presto.hive.gnoc.kpi_td_tt_cdbr,hive,gnoc,kpi_td_tt_cdbr,Alarm,position_3,VTNet Datalake Presto.hive.gnoc.kpi_td_tt_cdbr.position_3,VARCHAR,varchar,False,"[AI Gen] Thông tin vị trí cấp 3 (ví dụ: khu vực, trạm) liên quan đến sự cố."
VTNet Datalake Presto.hive.gnoc.kpi_td_tt_cdbr,hive,gnoc,kpi_td_tt_cdbr,Alarm,position_4,VTNet Datalake Presto.hive.gnoc.kpi_td_tt_cdbr.position_4,VARCHAR,varchar,False,"[AI Gen] Thông tin vị trí cấp 4 (ví dụ: nhà máy, rack) chi tiết hơn."
VTNet Datalake Presto.hive.gnoc.kpi_td_tt_cdbr,hive,gnoc,kpi_td_tt_cdbr,Alarm,trouble_array,VTNet Datalake Presto.hive.gnoc.kpi_td_tt_cdbr.trouble_array,VARCHAR,varchar,False,"[AI Gen] Danh sách các mã lỗi hoặc mô tả chi tiết của sự cố, được lưu dưới dạng chuỗi."
VTNet Datalake Presto.hive.gnoc.kpi_td_tt_cdbr,hive,gnoc,kpi_td_tt_cdbr,Alarm,position_6,VTNet Datalake Presto.hive.gnoc.kpi_td_tt_cdbr.position_6,VARCHAR,varchar,False,"[AI Gen] Thông tin vị trí cấp 6, có thể là địa điểm cụ thể trong mạng."
VTNet Datalake Presto.hive.gnoc.kpi_td_tt_cdbr,hive,gnoc,kpi_td_tt_cdbr,Alarm,create_unit_name,VTNet Datalake Presto.hive.gnoc.kpi_td_tt_cdbr.create_unit_name,VARCHAR,varchar,False,[AI Gen] Tên đơn vị (bộ phận) tạo báo cáo sự cố.
VTNet Datalake Presto.hive.gnoc.kpi_td_tt_cdbr,hive,gnoc,kpi_td_tt_cdbr,Alarm,create_user_name,VTNet Datalake Presto.hive.gnoc.kpi_td_tt_cdbr.create_user_name,VARCHAR,varchar,False,[AI Gen] Tên người dùng thực hiện việc ghi nhận hoặc tạo bản ghi.
VTNet Datalake Presto.hive.gnoc.kpi_td_tt_cdbr,hive,gnoc,kpi_td_tt_cdbr,Alarm,position_9,VTNet Datalake Presto.hive.gnoc.kpi_td_tt_cdbr.position_9,VARCHAR,varchar,False,"[AI Gen] Vị trí cấp 9, thường dùng để mô tả các nút phụ hoặc thiết bị phụ trợ."
VTNet Datalake Presto.hive.gnoc.kpi_td_tt_cdbr,hive,gnoc,kpi_td_tt_cdbr,Alarm,position_10,VTNet Datalake Presto.hive.gnoc.kpi_td_tt_cdbr.position_10,VARCHAR,varchar,False,"[AI Gen] Vị trí cấp 10, bổ sung thông tin chi tiết về địa lý hoặc cấu trúc mạng."
VTNet Datalake Presto.hive.gnoc.kpi_td_tt_cdbr,hive,gnoc,kpi_td_tt_cdbr,Alarm,position_11,VTNet Datalake Presto.hive.gnoc.kpi_td_tt_cdbr.position_11,VARCHAR,varchar,False,"[AI Gen] Vị trí cấp 11, có thể là mã VLAN, kết nối hoặc đường truyền."
VTNet Datalake Presto.hive.gnoc.kpi_td_tt_cdbr,hive,gnoc,kpi_td_tt_cdbr,Alarm,position_12,VTNet Datalake Presto.hive.gnoc.kpi_td_tt_cdbr.position_12,VARCHAR,varchar,False,"[AI Gen] Vị trí cấp 12, cung cấp thông tin phụ trợ khác trong hệ thống."
VTNet Datalake Presto.hive.gnoc.kpi_td_tt_cdbr,hive,gnoc,kpi_td_tt_cdbr,Alarm,position_13,VTNet Datalake Presto.hive.gnoc.kpi_td_tt_cdbr.position_13,VARCHAR,varchar,False,"[AI Gen] Vị trí cấp 13, thường dùng để lưu trữ thông tin về thiết bị cuối."
VTNet Datalake Presto.hive.gnoc.kpi_td_tt_cdbr,hive,gnoc,kpi_td_tt_cdbr,Alarm,position_14,VTNet Datalake Presto.hive.gnoc.kpi_td_tt_cdbr.position_14,VARCHAR,varchar,False,"[AI Gen] Vị trí cấp 14, mô tả chi tiết hơn về cấu hình mạng."
VTNet Datalake Presto.hive.gnoc.kpi_td_tt_cdbr,hive,gnoc,kpi_td_tt_cdbr,Alarm,position_15,VTNet Datalake Presto.hive.gnoc.kpi_td_tt_cdbr.position_15,VARCHAR,varchar,False,"[AI Gen] Vị trí cấp 15, bổ sung dữ liệu về địa chỉ IP hoặc port."
VTNet Datalake Presto.hive.gnoc.kpi_td_tt_cdbr,hive,gnoc,kpi_td_tt_cdbr,Alarm,position_16,VTNet Datalake Presto.hive.gnoc.kpi_td_tt_cdbr.position_16,VARCHAR,varchar,False,"[AI Gen] Vị trí cấp 16, có thể là thông tin về phiên làm việc hoặc session."
VTNet Datalake Presto.hive.gnoc.kpi_td_tt_cdbr,hive,gnoc,kpi_td_tt_cdbr,Alarm,position_17,VTNet Datalake Presto.hive.gnoc.kpi_td_tt_cdbr.position_17,VARCHAR,varchar,False,"[AI Gen] Vị trí cấp 17, thường dùng để ghi lại thông tin phụ trợ về bảo mật."
VTNet Datalake Presto.hive.gnoc.kpi_td_tt_cdbr,hive,gnoc,kpi_td_tt_cdbr,Alarm,begin_trouble_time,VTNet Datalake Presto.hive.gnoc.kpi_td_tt_cdbr.begin_trouble_time,VARCHAR,varchar,False,"[AI Gen] Thời gian bắt đầu của sự cố, định dạng chuỗi thời gian (ví dụ: yyyy-MM-dd HH:mm:ss)."
VTNet Datalake Presto.hive.gnoc.kpi_td_tt_cdbr,hive,gnoc,kpi_td_tt_cdbr,Alarm,end_trouble_time,VTNet Datalake Presto.hive.gnoc.kpi_td_tt_cdbr.end_trouble_time,VARCHAR,varchar,False,"[AI Gen] Thời gian kết thúc của sự cố, dùng để tính thời lượng xử lý."
VTNet Datalake Presto.hive.gnoc.kpi_td_tt_cdbr,hive,gnoc,kpi_td_tt_cdbr,Alarm,position_20,VTNet Datalake Presto.hive.gnoc.kpi_td_tt_cdbr.position_20,VARCHAR,varchar,False,"[AI Gen] Vị trí cấp 20, thông tin bổ sung về tầng mạng hoặc hệ thống phụ."
VTNet Datalake Presto.hive.gnoc.kpi_td_tt_cdbr,hive,gnoc,kpi_td_tt_cdbr,Alarm,position_21,VTNet Datalake Presto.hive.gnoc.kpi_td_tt_cdbr.position_21,VARCHAR,varchar,False,"[AI Gen] Vị trí cấp 21, có thể là mã khách hàng hoặc nhà cung cấp."
VTNet Datalake Presto.hive.gnoc.kpi_td_tt_cdbr,hive,gnoc,kpi_td_tt_cdbr,Alarm,position_22,VTNet Datalake Presto.hive.gnoc.kpi_td_tt_cdbr.position_22,VARCHAR,varchar,False,"[AI Gen] Vị trí cấp 22, lưu trữ các thông tin liên quan đến dịch vụ đang bị ảnh hưởng."
VTNet Datalake Presto.hive.gnoc.kpi_td_tt_cdbr,hive,gnoc,kpi_td_tt_cdbr,Alarm,pathname,VTNet Datalake Presto.hive.gnoc.kpi_td_tt_cdbr.pathname,VARCHAR,varchar,False,[AI Gen] Đường dẫn (path) tới file log hoặc tài nguyên liên quan đến sự cố.
VTNet Datalake Presto.hive.gnoc.kpi_td_tt_cdbr,hive,gnoc,kpi_td_tt_cdbr,Alarm,position_24,VTNet Datalake Presto.hive.gnoc.kpi_td_tt_cdbr.position_24,VARCHAR,varchar,False,"[AI Gen] Vị trí cấp 24, thông tin chi tiết về cấu hình phần cứng."
VTNet Datalake Presto.hive.gnoc.kpi_td_tt_cdbr,hive,gnoc,kpi_td_tt_cdbr,Alarm,position_25,VTNet Datalake Presto.hive.gnoc.kpi_td_tt_cdbr.position_25,VARCHAR,varchar,False,"[AI Gen] Vị trí cấp 25, lưu trữ các tham số cấu hình phần mềm."
VTNet Datalake Presto.hive.gnoc.kpi_td_tt_cdbr,hive,gnoc,kpi_td_tt_cdbr,Alarm,tien_do_xu_ly,VTNet Datalake Presto.hive.gnoc.kpi_td_tt_cdbr.tien_do_xu_ly,VARCHAR,varchar,False,"[AI Gen] Tiến độ xử lý sự cố, thường là phần trăm hoặc trạng thái (VD: 75%, Đang xử lý)."
VTNet Datalake Presto.hive.gnoc.kpi_td_tt_cdbr,hive,gnoc,kpi_td_tt_cdbr,Alarm,position_27,VTNet Datalake Presto.hive.gnoc.kpi_td_tt_cdbr.position_27,VARCHAR,varchar,False,"[AI Gen] Vị trí cấp 27, ghi lại thông tin về nhà cung cấp dịch vụ phụ trợ."
VTNet Datalake Presto.hive.gnoc.kpi_td_tt_cdbr,hive,gnoc,kpi_td_tt_cdbr,Alarm,position_28,VTNet Datalake Presto.hive.gnoc.kpi_td_tt_cdbr.position_28,VARCHAR,varchar,False,"[AI Gen] Vị trí cấp 28, thông tin về khu vực địa lý mở rộng."
VTNet Datalake Presto.hive.gnoc.kpi_td_tt_cdbr,hive,gnoc,kpi_td_tt_cdbr,Alarm,position_29,VTNet Datalake Presto.hive.gnoc.kpi_td_tt_cdbr.position_29,VARCHAR,varchar,False,"[AI Gen] Vị trí cấp 29, có thể là chỉ số đánh giá mức độ nghiêm trọng."
