uptime_id,device_id,ne_id,record_time,date_hour,uptime_s,uptime_delta_s,wan_uptime_s,connect_status,ip_address,province_code,station_id,firmware_version,temperature_c,duration,created_date,uptime,uptime_delta,uptime_wanppp,uptime_wanppp_delta,product_class,sw_version,manufacture,serial_number,last_contact_time,pppoe_username,device_code,device_type_code,network_type,network_class,station_code,location_id,location_code,country_name,area_name,province_name,district_name,country_code,area_code,district_code
UP012024,CPE0013,NE0013,2026-08-19 00:00:00,2026-08-19-00,172800,10800,172700,connected,100.64.0.12,CMU,ST0301,1.2.1,42.46,10800,2026-08-19 00:00:00,172800,10800,172700,10800,CPE,1.2.1,ZTE,SYNTH00000013,2026-08-19 00:00:00,demo_acc0013,ONT,ONT,FTTH,access,ST0301,LOC003,LOC003,Việt Nam,,Cà Mau,Quận/Huyện 1 Cà Mau,VNM,,CMU001
UP015024,CPE0016,NE0016,2026-08-19 00:00:00,2026-08-19-00,172800,10800,172700,connected,100.64.0.15,NBH,ST0401,1.2.1,36.37,10800,2026-08-19 00:00:00,172800,10800,172700,10800,CPE,1.2.1,ZTE,SYNTH00000016,2026-08-19 00:00:00,demo_acc0016,ONT,ONT,FTTH,access,ST0401,LOC004,LOC004,Việt Nam,,Ninh Bình,Quận/Huyện 1 Ninh Bình,VNM,,NBH001
UP018024,CPE0019,NE0019,2026-08-19 00:00:00,2026-08-19-00,172800,10800,172700,connected,100.64.0.18,NBH,ST0402,1.2.1,38.35,10800,2026-08-19 00:00:00,172800,10800,172700,10800,CPE,1.2.1,ZTE,SYNTH00000019,2026-08-19 00:00:00,demo_acc0019,ONT,ONT,FTTH,access,ST0402,LOC004,LOC004,Việt Nam,,Ninh Bình,Quận/Huyện 1 Ninh Bình,VNM,,NBH001
UP021024,CPE0022,NE0022,2026-08-19 00:00:00,2026-08-19-00,172800,10800,172700,connected,100.64.0.21,HCM,ST0502,1.2.1,53.6,10800,2026-08-19 00:00:00,172800,10800,172700,10800,CPE,1.2.1,ZTE,SYNTH00000022,2026-08-19 00:00:00,demo_acc0022,ONT,ONT,FTTH,access,ST0502,LOC005,LOC005,Việt Nam,,Hồ Chí Minh,Quận/Huyện 1 Hồ Chí Minh,VNM,,HCM001
UP024024,CPE0025,NE0025,2026-08-19 00:00:00,2026-08-19-00,172800,10800,172700,connected,100.64.0.24,HCM,ST0501,1.2.1,39.87,10800,2026-08-19 00:00:00,172800,10800,172700,10800,CPE,1.2.1,ZTE,SYNTH00000025,2026-08-19 00:00:00,demo_acc0025,ONT,ONT,FTTH,access,ST0501,LOC005,LOC005,Việt Nam,,Hồ Chí Minh,Quận/Huyện 1 Hồ Chí Minh,VNM,,HCM001
UP027024,CPE0028,NE0028,2026-08-19 00:00:00,2026-08-19-00,172800,10800,172700,connected,100.64.0.27,KHA,ST0601,1.2.1,49.07,10800,2026-08-19 00:00:00,172800,10800,172700,10800,CPE,1.2.1,ZTE,SYNTH00000028,2026-08-19 00:00:00,demo_acc0028,ONT,ONT,FTTH,access,ST0601,LOC006,LOC006,Việt Nam,,Khánh Hòa,Quận/Huyện 1 Khánh Hòa,VNM,,KHA001
UP000025,CPE0001,NE0001,2026-08-19 01:00:00,2026-08-19-01,176400,3600,176300,connected,100.64.0.0,DBN,ST0101,1.2.1,46.91,3600,2026-08-19 01:00:00,176400,3600,176300,3600,CPE,1.2.1,ZTE,SYNTH00000001,2026-08-19 01:00:00,demo_acc0001,ONT,ONT,FTTH,access,ST0101,LOC001,LOC001,Việt Nam,,Điện Biên,Quận/Huyện 1 Điện Biên,VNM,,DBN001
UP001025,CPE0002,NE0002,2026-08-19 01:00:00,2026-08-19-01,176400,10800,176300,connected,100.64.0.1,DBN,ST0102,1.2.1,44.12,10800,2026-08-19 01:00:00,176400,10800,176300,10800,CPE,1.2.1,ZTE,SYNTH00000002,2026-08-19 01:00:00,demo_acc0002,ONT,ONT,FTTH,access,ST0102,LOC001,LOC001,Việt Nam,,Điện Biên,Quận/Huyện 1 Điện Biên,VNM,,DBN001
UP004025,CPE0005,NE0005,2026-08-19 01:00:00,2026-08-19-01,176400,10800,176300,connected,100.64.0.4,DBN,ST0101,1.2.1,46.26,10800,2026-08-19 01:00:00,176400,10800,176300,10800,CPE,1.2.1,ZTE,SYNTH00000005,2026-08-19 01:00:00,demo_acc0005,ONT,ONT,FTTH,access,ST0101,LOC001,LOC001,Việt Nam,,Điện Biên,Quận/Huyện 1 Điện Biên,VNM,,DBN001
UP007025,CPE0008,NE0008,2026-08-19 01:00:00,2026-08-19-01,176400,10800,176300,connected,100.64.0.7,SLA,ST0201,1.2.1,42.65,10800,2026-08-19 01:00:00,176400,10800,176300,10800,CPE,1.2.1,ZTE,SYNTH00000008,2026-08-19 01:00:00,demo_acc0008,ONT,ONT,FTTH,access,ST0201,LOC002,LOC002,Việt Nam,,Sơn La,Quận/Huyện 1 Sơn La,VNM,,SLA001
UP010025,CPE0011,NE0011,2026-08-19 01:00:00,2026-08-19-01,176400,10800,176300,connected,100.64.0.10,CMU,ST0301,1.2.1,41.56,10800,2026-08-19 01:00:00,176400,10800,176300,10800,CPE,1.2.1,ZTE,SYNTH00000011,2026-08-19 01:00:00,demo_acc0011,ONT,ONT,FTTH,access,ST0301,LOC003,LOC003,Việt Nam,,Cà Mau,Quận/Huyện 1 Cà Mau,VNM,,CMU001
UP013025,CPE0014,NE0014,2026-08-19 01:00:00,2026-08-19-01,176400,10800,176300,connected,100.64.0.13,CMU,ST0302,1.2.1,37.65,10800,2026-08-19 01:00:00,176400,10800,176300,10800,CPE,1.2.1,ZTE,SYNTH00000014,2026-08-19 01:00:00,demo_acc0014,ONT,ONT,FTTH,access,ST0302,LOC003,LOC003,Việt Nam,,Cà Mau,Quận/Huyện 1 Cà Mau,VNM,,CMU001
UP016025,CPE0017,NE0017,2026-08-19 01:00:00,2026-08-19-01,176400,10800,176300,connected,100.64.0.16,NBH,ST0402,1.2.1,39.64,10800,2026-08-19 01:00:00,176400,10800,176300,10800,CPE,1.2.1,ZTE,SYNTH00000017,2026-08-19 01:00:00,demo_acc0017,ONT,ONT,FTTH,access,ST0402,LOC004,LOC004,Việt Nam,,Ninh Bình,Quận/Huyện 1 Ninh Bình,VNM,,NBH001
UP019025,CPE0020,NE0020,2026-08-19 01:00:00,2026-08-19-01,176400,10800,176300,connected,100.64.0.19,NBH,ST0401,1.2.1,49.87,10800,2026-08-19 01:00:00,176400,10800,176300,10800,CPE,1.2.1,ZTE,SYNTH00000020,2026-08-19 01:00:00,demo_acc0020,ONT,ONT,FTTH,access,ST0401,LOC004,LOC004,Việt Nam,,Ninh Bình,Quận/Huyện 1 Ninh Bình,VNM,,NBH001
UP022025,CPE0023,NE0023,2026-08-19 01:00:00,2026-08-19-01,176400,10800,176300,connected,100.64.0.22,HCM,ST0501,1.2.1,40.25,10800,2026-08-19 01:00:00,176400,10800,176300,10800,CPE,1.2.1,ZTE,SYNTH00000023,2026-08-19 01:00:00,demo_acc0023,ONT,ONT,FTTH,access,ST0501,LOC005,LOC005,Việt Nam,,Hồ Chí Minh,Quận/Huyện 1 Hồ Chí Minh,VNM,,HCM001
UP025025,CPE0026,NE0026,2026-08-19 01:00:00,2026-08-19-01,176400,10800,176300,connected,100.64.0.25,KHA,ST0601,1.2.1,51.67,10800,2026-08-19 01:00:00,176400,10800,176300,10800,CPE,1.2.1,ZTE,SYNTH00000026,2026-08-19 01:00:00,demo_acc0026,ONT,ONT,FTTH,access,ST0601,LOC006,LOC006,Việt Nam,,Khánh Hòa,Quận/Huyện 1 Khánh Hòa,VNM,,KHA001
UP028025,CPE0029,NE0029,2026-08-19 01:00:00,2026-08-19-01,176400,10800,176300,connected,100.64.0.28,KHA,ST0602,1.2.1,50.98,10800,2026-08-19 01:00:00,176400,10800,176300,10800,CPE,1.2.1,ZTE,SYNTH00000029,2026-08-19 01:00:00,demo_acc0029,ONT,ONT,FTTH,access,ST0602,LOC006,LOC006,Việt Nam,,Khánh Hòa,Quận/Huyện 1 Khánh Hòa,VNM,,KHA001
UP000026,CPE0001,NE0001,2026-08-19 02:00:00,2026-08-19-02,180000,3600,179900,connected,100.64.0.0,DBN,ST0101,1.2.1,52.66,3600,2026-08-19 02:00:00,180000,3600,179900,3600,CPE,1.2.1,ZTE,SYNTH00000001,2026-08-19 02:00:00,demo_acc0001,ONT,ONT,FTTH,access,ST0101,LOC001,LOC001,Việt Nam,,Điện Biên,Quận/Huyện 1 Điện Biên,VNM,,DBN001
UP002026,CPE0003,NE0003,2026-08-19 02:00:00,2026-08-19-02,180000,10800,179900,connected,100.64.0.2,DBN,ST0101,1.2.1,49.76,10800,2026-08-19 02:00:00,180000,10800,179900,10800,CPE,1.2.1,ZTE,SYNTH00000003,2026-08-19 02:00:00,demo_acc0003,ONT,ONT,FTTH,access,ST0101,LOC001,LOC001,Việt Nam,,Điện Biên,Quận/Huyện 1 Điện Biên,VNM,,DBN001
UP005026,CPE0006,NE0006,2026-08-19 02:00:00,2026-08-19-02,180000,10800,179900,connected,100.64.0.5,SLA,ST0201,1.2.1,51.49,10800,2026-08-19 02:00:00,180000,10800,179900,10800,CPE,1.2.1,ZTE,SYNTH00000006,2026-08-19 02:00:00,demo_acc0006,ONT,ONT,FTTH,access,ST0201,LOC002,LOC002,Việt Nam,,Sơn La,Quận/Huyện 1 Sơn La,VNM,,SLA001
UP008026,CPE0009,NE0009,2026-08-19 02:00:00,2026-08-19-02,180000,10800,179900,connected,100.64.0.8,SLA,ST0202,1.2.1,46.77,10800,2026-08-19 02:00:00,180000,10800,179900,10800,CPE,1.2.1,ZTE,SYNTH00000009,2026-08-19 02:00:00,demo_acc0009,ONT,ONT,FTTH,access,ST0202,LOC002,LOC002,Việt Nam,,Sơn La,Quận/Huyện 1 Sơn La,VNM,,SLA001
UP011026,CPE0012,NE0012,2026-08-19 02:00:00,2026-08-19-02,180000,10800,179900,connected,100.64.0.11,CMU,ST0302,1.2.1,45.09,10800,2026-08-19 02:00:00,180000,10800,179900,10800,CPE,1.2.1,ZTE,SYNTH00000012,2026-08-19 02:00:00,demo_acc0012,ONT,ONT,FTTH,access,ST0302,LOC003,LOC003,Việt Nam,,Cà Mau,Quận/Huyện 1 Cà Mau,VNM,,CMU001
UP014026,CPE0015,NE0015,2026-08-19 02:00:00,2026-08-19-02,180000,10800,179900,connected,100.64.0.14,CMU,ST0301,1.2.1,48.92,10800,2026-08-19 02:00:00,180000,10800,179900,10800,CPE,1.2.1,ZTE,SYNTH00000015,2026-08-19 02:00:00,demo_acc0015,ONT,ONT,FTTH,access,ST0301,LOC003,LOC003,Việt Nam,,Cà Mau,Quận/Huyện 1 Cà Mau,VNM,,CMU001
UP017026,CPE0018,NE0018,2026-08-19 02:00:00,2026-08-19-02,180000,10800,179900,connected,100.64.0.17,NBH,ST0401,1.2.1,41.88,10800,2026-08-19 02:00:00,180000,10800,179900,10800,CPE,1.2.1,ZTE,SYNTH00000018,2026-08-19 02:00:00,demo_acc0018,ONT,ONT,FTTH,access,ST0401,LOC004,LOC004,Việt Nam,,Ninh Bình,Quận/Huyện 1 Ninh Bình,VNM,,NBH001
UP020026,CPE0021,NE0021,2026-08-19 02:00:00,2026-08-19-02,180000,10800,179900,connected,100.64.0.20,HCM,ST0501,1.2.1,47.27,10800,2026-08-19 02:00:00,180000,10800,179900,10800,CPE,1.2.1,ZTE,SYNTH00000021,2026-08-19 02:00:00,demo_acc0021,ONT,ONT,FTTH,access,ST0501,LOC005,LOC005,Việt Nam,,Hồ Chí Minh,Quận/Huyện 1 Hồ Chí Minh,VNM,,HCM001
UP023026,CPE0024,NE0024,2026-08-19 02:00:00,2026-08-19-02,180000,10800,179900,connected,100.64.0.23,HCM,ST0502,1.2.1,40.65,10800,2026-08-19 02:00:00,180000,10800,179900,10800,CPE,1.2.1,ZTE,SYNTH00000024,2026-08-19 02:00:00,demo_acc0024,ONT,ONT,FTTH,access,ST0502,LOC005,LOC005,Việt Nam,,Hồ Chí Minh,Quận/Huyện 1 Hồ Chí Minh,VNM,,HCM001
UP026026,CPE0027,NE0027,2026-08-19 02:00:00,2026-08-19-02,180000,10800,179900,connected,100.64.0.26,KHA,ST0602,1.2.1,40.17,10800,2026-08-19 02:00:00,180000,10800,179900,10800,CPE,1.2.1,ZTE,SYNTH00000027,2026-08-19 02:00:00,demo_acc0027,ONT,ONT,FTTH,access,ST0602,LOC006,LOC006,Việt Nam,,Khánh Hòa,Quận/Huyện 1 Khánh Hòa,VNM,,KHA001
UP029026,CPE0030,NE0030,2026-08-19 02:00:00,2026-08-19-02,180000,10800,179900,connected,100.64.0.29,KHA,ST0601,1.2.1,47.42,10800,2026-08-19 02:00:00,180000,10800,179900,10800,CPE,1.2.1,ZTE,SYNTH00000030,2026-08-19 02:00:00,demo_acc0030,ONT,ONT,FTTH,access,ST0601,LOC006,LOC006,Việt Nam,,Khánh Hòa,Quận/Huyện 1 Khánh Hòa,VNM,,KHA001
UP000027,CPE0001,NE0001,2026-08-19 03:00:00,2026-08-19-03,183600,3600,183500,connected,100.64.0.0,DBN,ST0101,1.2.1,37.84,3600,2026-08-19 03:00:00,183600,3600,183500,3600,CPE,1.2.1,ZTE,SYNTH00000001,2026-08-19 03:00:00,demo_acc0001,ONT,ONT,FTTH,access,ST0101,LOC001,LOC001,Việt Nam,,Điện Biên,Quận/Huyện 1 Điện Biên,VNM,,DBN001
UP003027,CPE0004,NE0004,2026-08-19 03:00:00,2026-08-19-03,183600,10800,183500,connected,100.64.0.3,DBN,ST0102,1.2.1,44.1,10800,2026-08-19 03:00:00,183600,10800,183500,10800,CPE,1.2.1,ZTE,SYNTH00000004,2026-08-19 03:00:00,demo_acc0004,ONT,ONT,FTTH,access,ST0102,LOC001,LOC001,Việt Nam,,Điện Biên,Quận/Huyện 1 Điện Biên,VNM,,DBN001
UP006027,CPE0007,NE0007,2026-08-19 03:00:00,2026-08-19-03,183600,10800,183500,connected,100.64.0.6,SLA,ST0202,1.2.1,41.63,10800,2026-08-19 03:00:00,183600,10800,183500,10800,CPE,1.2.1,ZTE,SYNTH00000007,2026-08-19 03:00:00,demo_acc0007,ONT,ONT,FTTH,access,ST0202,LOC002,LOC002,Việt Nam,,Sơn La,Quận/Huyện 1 Sơn La,VNM,,SLA001
UP009027,CPE0010,NE0010,2026-08-19 03:00:00,2026-08-19-03,183600,10800,183500,connected,100.64.0.9,SLA,ST0201,1.2.1,53.79,10800,2026-08-19 03:00:00,183600,10800,183500,10800,CPE,1.2.1,ZTE,SYNTH00000010,2026-08-19 03:00:00,demo_acc0010,ONT,ONT,FTTH,access,ST0201,LOC002,LOC002,Việt Nam,,Sơn La,Quận/Huyện 1 Sơn La,VNM,,SLA001
UP012027,CPE0013,NE0013,2026-08-19 03:00:00,2026-08-19-03,183600,10800,183500,connected,100.64.0.12,CMU,ST0301,1.2.1,38.28,10800,2026-08-19 03:00:00,183600,10800,183500,10800,CPE,1.2.1,ZTE,SYNTH00000013,2026-08-19 03:00:00,demo_acc0013,ONT,ONT,FTTH,access,ST0301,LOC003,LOC003,Việt Nam,,Cà Mau,Quận/Huyện 1 Cà Mau,VNM,,CMU001
UP015027,CPE0016,NE0016,2026-08-19 03:00:00,2026-08-19-03,183600,10800,183500,connected,100.64.0.15,NBH,ST0401,1.2.1,35.05,10800,2026-08-19 03:00:00,183600,10800,183500,10800,CPE,1.2.1,ZTE,SYNTH00000016,2026-08-19 03:00:00,demo_acc0016,ONT,ONT,FTTH,access,ST0401,LOC004,LOC004,Việt Nam,,Ninh Bình,Quận/Huyện 1 Ninh Bình,VNM,,NBH001
UP018027,CPE0019,NE0019,2026-08-19 03:00:00,2026-08-19-03,183600,10800,183500,connected,100.64.0.18,NBH,ST0402,1.2.1,35.49,10800,2026-08-19 03:00:00,183600,10800,183500,10800,CPE,1.2.1,ZTE,SYNTH00000019,2026-08-19 03:00:00,demo_acc0019,ONT,ONT,FTTH,access,ST0402,LOC004,LOC004,Việt Nam,,Ninh Bình,Quận/Huyện 1 Ninh Bình,VNM,,NBH001
UP021027,CPE0022,NE0022,2026-08-19 03:00:00,2026-08-19-03,183600,10800,183500,connected,100.64.0.21,HCM,ST0502,1.2.1,46.32,10800,2026-08-19 03:00:00,183600,10800,183500,10800,CPE,1.2.1,ZTE,SYNTH00000022,2026-08-19 03:00:00,demo_acc0022,ONT,ONT,FTTH,access,ST0502,LOC005,LOC005,Việt Nam,,Hồ Chí Minh,Quận/Huyện 1 Hồ Chí Minh,VNM,,HCM001
UP024027,CPE0025,NE0025,2026-08-19 03:00:00,2026-08-19-03,183600,10800,183500,connected,100.64.0.24,HCM,ST0501,1.2.1,35.76,10800,2026-08-19 03:00:00,183600,10800,183500,10800,CPE,1.2.1,ZTE,SYNTH00000025,2026-08-19 03:00:00,demo_acc0025,ONT,ONT,FTTH,access,ST0501,LOC005,LOC005,Việt Nam,,Hồ Chí Minh,Quận/Huyện 1 Hồ Chí Minh,VNM,,HCM001
UP027027,CPE0028,NE0028,2026-08-19 03:00:00,2026-08-19-03,183600,10800,183500,connected,100.64.0.27,KHA,ST0601,1.2.1,52.74,10800,2026-08-19 03:00:00,183600,10800,183500,10800,CPE,1.2.1,ZTE,SYNTH00000028,2026-08-19 03:00:00,demo_acc0028,ONT,ONT,FTTH,access,ST0601,LOC006,LOC006,Việt Nam,,Khánh Hòa,Quận/Huyện 1 Khánh Hòa,VNM,,KHA001
UP001028,CPE0002,NE0002,2026-08-19 04:00:00,2026-08-19-04,187200,10800,187100,connected,100.64.0.1,DBN,ST0102,1.2.1,36.26,10800,2026-08-19 04:00:00,187200,10800,187100,10800,CPE,1.2.1,ZTE,SYNTH00000002,2026-08-19 04:00:00,demo_acc0002,ONT,ONT,FTTH,access,ST0102,LOC001,LOC001,Việt Nam,,Điện Biên,Quận/Huyện 1 Điện Biên,VNM,,DBN001
UP004028,CPE0005,NE0005,2026-08-19 04:00:00,2026-08-19-04,187200,10800,187100,connected,100.64.0.4,DBN,ST0101,1.2.1,42.35,10800,2026-08-19 04:00:00,187200,10800,187100,10800,CPE,1.2.1,ZTE,SYNTH00000005,2026-08-19 04:00:00,demo_acc0005,ONT,ONT,FTTH,access,ST0101,LOC001,LOC001,Việt Nam,,Điện Biên,Quận/Huyện 1 Điện Biên,VNM,,DBN001
UP007028,CPE0008,NE0008,2026-08-19 04:00:00,2026-08-19-04,187200,10800,187100,connected,100.64.0.7,SLA,ST0201,1.2.1,44.55,10800,2026-08-19 04:00:00,187200,10800,187100,10800,CPE,1.2.1,ZTE,SYNTH00000008,2026-08-19 04:00:00,demo_acc0008,ONT,ONT,FTTH,access,ST0201,LOC002,LOC002,Việt Nam,,Sơn La,Quận/Huyện 1 Sơn La,VNM,,SLA001
UP010028,CPE0011,NE0011,2026-08-19 04:00:00,2026-08-19-04,187200,10800,187100,connected,100.64.0.10,CMU,ST0301,1.2.1,45.23,10800,2026-08-19 04:00:00,187200,10800,187100,10800,CPE,1.2.1,ZTE,SYNTH00000011,2026-08-19 04:00:00,demo_acc0011,ONT,ONT,FTTH,access,ST0301,LOC003,LOC003,Việt Nam,,Cà Mau,Quận/Huyện 1 Cà Mau,VNM,,CMU001
UP013028,CPE0014,NE0014,2026-08-19 04:00:00,2026-08-19-04,187200,10800,187100,connected,100.64.0.13,CMU,ST0302,1.2.1,41.58,10800,2026-08-19 04:00:00,187200,10800,187100,10800,CPE,1.2.1,ZTE,SYNTH00000014,2026-08-19 04:00:00,demo_acc0014,ONT,ONT,FTTH,access,ST0302,LOC003,LOC003,Việt Nam,,Cà Mau,Quận/Huyện 1 Cà Mau,VNM,,CMU001
UP016028,CPE0017,NE0017,2026-08-19 04:00:00,2026-08-19-04,187200,10800,187100,connected,100.64.0.16,NBH,ST0402,1.2.1,54.52,10800,2026-08-19 04:00:00,187200,10800,187100,10800,CPE,1.2.1,ZTE,SYNTH00000017,2026-08-19 04:00:00,demo_acc0017,ONT,ONT,FTTH,access,ST0402,LOC004,LOC004,Việt Nam,,Ninh Bình,Quận/Huyện 1 Ninh Bình,VNM,,NBH001
UP019028,CPE0020,NE0020,2026-08-19 04:00:00,2026-08-19-04,187200,10800,187100,connected,100.64.0.19,NBH,ST0401,1.2.1,54.89,10800,2026-08-19 04:00:00,187200,10800,187100,10800,CPE,1.2.1,ZTE,SYNTH00000020,2026-08-19 04:00:00,demo_acc0020,ONT,ONT,FTTH,access,ST0401,LOC004,LOC004,Việt Nam,,Ninh Bình,Quận/Huyện 1 Ninh Bình,VNM,,NBH001
UP022028,CPE0023,NE0023,2026-08-19 04:00:00,2026-08-19-04,187200,10800,187100,connected,100.64.0.22,HCM,ST0501,1.2.1,44.73,10800,2026-08-19 04:00:00,187200,10800,187100,10800,CPE,1.2.1,ZTE,SYNTH00000023,2026-08-19 04:00:00,demo_acc0023,ONT,ONT,FTTH,access,ST0501,LOC005,LOC005,Việt Nam,,Hồ Chí Minh,Quận/Huyện 1 Hồ Chí Minh,VNM,,HCM001
UP025028,CPE0026,NE0026,2026-08-19 04:00:00,2026-08-19-04,187200,10800,187100,connected,100.64.0.25,KHA,ST0601,1.2.1,39.26,10800,2026-08-19 04:00:00,187200,10800,187100,10800,CPE,1.2.1,ZTE,SYNTH00000026,2026-08-19 04:00:00,demo_acc0026,ONT,ONT,FTTH,access,ST0601,LOC006,LOC006,Việt Nam,,Khánh Hòa,Quận/Huyện 1 Khánh Hòa,VNM,,KHA001
UP028028,CPE0029,NE0029,2026-08-19 04:00:00,2026-08-19-04,187200,10800,187100,connected,100.64.0.28,KHA,ST0602,1.2.1,51.56,10800,2026-08-19 04:00:00,187200,10800,187100,10800,CPE,1.2.1,ZTE,SYNTH00000029,2026-08-19 04:00:00,demo_acc0029,ONT,ONT,FTTH,access,ST0602,LOC006,LOC006,Việt Nam,,Khánh Hòa,Quận/Huyện 1 Khánh Hòa,VNM,,KHA001
UP002029,CPE0003,NE0003,2026-08-19 05:00:00,2026-08-19-05,190800,10800,190700,connected,100.64.0.2,DBN,ST0101,1.2.1,50.18,10800,2026-08-19 05:00:00,190800,10800,190700,10800,CPE,1.2.1,ZTE,SYNTH00000003,2026-08-19 05:00:00,demo_acc0003,ONT,ONT,FTTH,access,ST0101,LOC001,LOC001,Việt Nam,,Điện Biên,Quận/Huyện 1 Điện Biên,VNM,,DBN001
UP005029,CPE0006,NE0006,2026-08-19 05:00:00,2026-08-19-05,190800,10800,190700,connected,100.64.0.5,SLA,ST0201,1.2.1,44.38,10800,2026-08-19 05:00:00,190800,10800,190700,10800,CPE,1.2.1,ZTE,SYNTH00000006,2026-08-19 05:00:00,demo_acc0006,ONT,ONT,FTTH,access,ST0201,LOC002,LOC002,Việt Nam,,Sơn La,Quận/Huyện 1 Sơn La,VNM,,SLA001
UP008029,CPE0009,NE0009,2026-08-19 05:00:00,2026-08-19-05,190800,10800,190700,connected,100.64.0.8,SLA,ST0202,1.2.1,53.45,10800,2026-08-19 05:00:00,190800,10800,190700,10800,CPE,1.2.1,ZTE,SYNTH00000009,2026-08-19 05:00:00,demo_acc0009,ONT,ONT,FTTH,access,ST0202,LOC002,LOC002,Việt Nam,,Sơn La,Quận/Huyện 1 Sơn La,VNM,,SLA001
UP011029,CPE0012,NE0012,2026-08-19 05:00:00,2026-08-19-05,190800,10800,190700,connected,100.64.0.11,CMU,ST0302,1.2.1,47.84,10800,2026-08-19 05:00:00,190800,10800,190700,10800,CPE,1.2.1,ZTE,SYNTH00000012,2026-08-19 05:00:00,demo_acc0012,ONT,ONT,FTTH,access,ST0302,LOC003,LOC003,Việt Nam,,Cà Mau,Quận/Huyện 1 Cà Mau,VNM,,CMU001
UP014029,CPE0015,NE0015,2026-08-19 05:00:00,2026-08-19-05,190800,10800,190700,connected,100.64.0.14,CMU,ST0301,1.2.1,48.13,10800,2026-08-19 05:00:00,190800,10800,190700,10800,CPE,1.2.1,ZTE,SYNTH00000015,2026-08-19 05:00:00,demo_acc0015,ONT,ONT,FTTH,access,ST0301,LOC003,LOC003,Việt Nam,,Cà Mau,Quận/Huyện 1 Cà Mau,VNM,,CMU001
UP017029,CPE0018,NE0018,2026-08-19 05:00:00,2026-08-19-05,190800,10800,190700,connected,100.64.0.17,NBH,ST0401,1.2.1,45.91,10800,2026-08-19 05:00:00,190800,10800,190700,10800,CPE,1.2.1,ZTE,SYNTH00000018,2026-08-19 05:00:00,demo_acc0018,ONT,ONT,FTTH,access,ST0401,LOC004,LOC004,Việt Nam,,Ninh Bình,Quận/Huyện 1 Ninh Bình,VNM,,NBH001
UP020029,CPE0021,NE0021,2026-08-19 05:00:00,2026-08-19-05,190800,10800,190700,connected,100.64.0.20,HCM,ST0501,1.2.1,53.48,10800,2026-08-19 05:00:00,190800,10800,190700,10800,CPE,1.2.1,ZTE,SYNTH00000021,2026-08-19 05:00:00,demo_acc0021,ONT,ONT,FTTH,access,ST0501,LOC005,LOC005,Việt Nam,,Hồ Chí Minh,Quận/Huyện 1 Hồ Chí Minh,VNM,,HCM001
UP023029,CPE0024,NE0024,2026-08-19 05:00:00,2026-08-19-05,190800,10800,190700,connected,100.64.0.23,HCM,ST0502,1.2.1,36.85,10800,2026-08-19 05:00:00,190800,10800,190700,10800,CPE,1.2.1,ZTE,SYNTH00000024,2026-08-19 05:00:00,demo_acc0024,ONT,ONT,FTTH,access,ST0502,LOC005,LOC005,Việt Nam,,Hồ Chí Minh,Quận/Huyện 1 Hồ Chí Minh,VNM,,HCM001
UP026029,CPE0027,NE0027,2026-08-19 05:00:00,2026-08-19-05,190800,10800,190700,connected,100.64.0.26,KHA,ST0602,1.2.1,49.92,10800,2026-08-19 05:00:00,190800,10800,190700,10800,CPE,1.2.1,ZTE,SYNTH00000027,2026-08-19 05:00:00,demo_acc0027,ONT,ONT,FTTH,access,ST0602,LOC006,LOC006,Việt Nam,,Khánh Hòa,Quận/Huyện 1 Khánh Hòa,VNM,,KHA001
UP029029,CPE0030,NE0030,2026-08-19 05:00:00,2026-08-19-05,190800,10800,190700,connected,100.64.0.29,KHA,ST0601,1.2.1,52.67,10800,2026-08-19 05:00:00,190800,10800,190700,10800,CPE,1.2.1,ZTE,SYNTH00000030,2026-08-19 05:00:00,demo_acc0030,ONT,ONT,FTTH,access,ST0601,LOC006,LOC006,Việt Nam,,Khánh Hòa,Quận/Huyện 1 Khánh Hòa,VNM,,KHA001
UP000030,CPE0001,NE0001,2026-08-19 06:00:00,2026-08-19-06,194400,10800,194300,connected,100.64.0.0,DBN,ST0101,1.2.1,51.05,10800,2026-08-19 06:00:00,194400,10800,194300,10800,CPE,1.2.1,ZTE,SYNTH00000001,2026-08-19 06:00:00,demo_acc0001,ONT,ONT,FTTH,access,ST0101,LOC001,LOC001,Việt Nam,,Điện Biên,Quận/Huyện 1 Điện Biên,VNM,,DBN001
UP003030,CPE0004,NE0004,2026-08-19 06:00:00,2026-08-19-06,194400,10800,194300,connected,100.64.0.3,DBN,ST0102,1.2.1,41.72,10800,2026-08-19 06:00:00,194400,10800,194300,10800,CPE,1.2.1,ZTE,SYNTH00000004,2026-08-19 06:00:00,demo_acc0004,ONT,ONT,FTTH,access,ST0102,LOC001,LOC001,Việt Nam,,Điện Biên,Quận/Huyện 1 Điện Biên,VNM,,DBN001
UP006030,CPE0007,NE0007,2026-08-19 06:00:00,2026-08-19-06,194400,10800,194300,connected,100.64.0.6,SLA,ST0202,1.2.1,51.23,10800,2026-08-19 06:00:00,194400,10800,194300,10800,CPE,1.2.1,ZTE,SYNTH00000007,2026-08-19 06:00:00,demo_acc0007,ONT,ONT,FTTH,access,ST0202,LOC002,LOC002,Việt Nam,,Sơn La,Quận/Huyện 1 Sơn La,VNM,,SLA001
