wifi_id,device_id,record_time,date_hour,ssid,band,channel,standard,signal_dbm,noise_dbm,client_count,tx_rate_mbps,rx_rate_mbps,retry_rate,province_code,duration,ne_id,created_date,wifi_name,wifi_max_bit_rate,wifi_channel,wifi_ssid,wifi_standard,wifi_regulatory_domain,wifi_total_bytes_sent,wifi_total_bytes_received,wifi_total_packets_sent,wifi_total_packets_received,wifi_total_associations,wifi_error_sent,wifi_error_received,wifi_total_psk_failures,wifi_total_integrity_failures,wifi_transmit_power,ip_address,connect_status,product_class,sw_version,hardware_version,manufacture
WIFI024024,CPE0025,2026-08-19 00:00:00,2026-08-19-00,SYNTH-024,5GHz,36,802.11ac,-52.41,-90,5,101.85,362.98,0.02,HCM,3600,NE0025,2026-08-19 00:00:00,SYNTH-024,101.85,36,SYNTH-024,802.11ac,VN,250000000,750000000,250000,750000,5,0,0,0,0,18,100.64.0.24,connected,CPE,1.2.1,,ZTE
WIFI027024,CPE0028,2026-08-19 00:00:00,2026-08-19-00,SYNTH-027,5GHz,48,802.11ac,-47.1,-90,5,362.76,257.48,0.02,KHA,3600,NE0028,2026-08-19 00:00:00,SYNTH-027,362.76,48,SYNTH-027,802.11ac,VN,250000000,750000000,250000,750000,5,0,0,0,0,18,100.64.0.27,connected,CPE,1.2.1,,ZTE
WIFI000025,CPE0001,2026-08-19 01:00:00,2026-08-19-01,SYNTH-000,5GHz,36,802.11ac,-61.65,-90,4,301.45,143.98,0.07,DBN,3600,NE0001,2026-08-19 01:00:00,SYNTH-000,301.45,36,SYNTH-000,802.11ac,VN,200000000,600000000,200000,600000,4,0,0,0,0,18,100.64.0.0,connected,CPE,1.2.1,,ZTE
WIFI001025,CPE0002,2026-08-19 01:00:00,2026-08-19-01,SYNTH-001,5GHz,40,802.11ac,-59.58,-90,4,100.35,320.2,0.06,DBN,3600,NE0002,2026-08-19 01:00:00,SYNTH-001,100.35,40,SYNTH-001,802.11ac,VN,200000000,600000000,200000,600000,4,0,0,0,0,18,100.64.0.1,connected,CPE,1.2.1,,ZTE
WIFI004025,CPE0005,2026-08-19 01:00:00,2026-08-19-01,SYNTH-004,5GHz,36,802.11ac,-68.26,-90,7,200.58,94.27,0.11,DBN,3600,NE0005,2026-08-19 01:00:00,SYNTH-004,200.58,36,SYNTH-004,802.11ac,VN,350000000,1050000000,350000,1050000,7,0,0,0,0,18,100.64.0.4,connected,CPE,1.2.1,,ZTE
WIFI007025,CPE0008,2026-08-19 01:00:00,2026-08-19-01,SYNTH-007,5GHz,48,802.11ac,-59.04,-90,4,362.53,218.49,0.08,SLA,3600,NE0008,2026-08-19 01:00:00,SYNTH-007,362.53,48,SYNTH-007,802.11ac,VN,200000000,600000000,200000,600000,4,0,0,0,0,18,100.64.0.7,connected,CPE,1.2.1,,ZTE
WIFI010025,CPE0011,2026-08-19 01:00:00,2026-08-19-01,SYNTH-010,5GHz,44,802.11ac,-52.82,-90,6,86.68,356.22,0.1,CMU,3600,NE0011,2026-08-19 01:00:00,SYNTH-010,86.68,44,SYNTH-010,802.11ac,VN,300000000,900000000,300000,900000,6,0,0,0,0,18,100.64.0.10,connected,CPE,1.2.1,,ZTE
WIFI013025,CPE0014,2026-08-19 01:00:00,2026-08-19-01,SYNTH-013,5GHz,40,802.11ac,-55.19,-90,8,125.81,344.52,0.08,CMU,3600,NE0014,2026-08-19 01:00:00,SYNTH-013,125.81,40,SYNTH-013,802.11ac,VN,400000000,1200000000,400000,1200000,8,0,0,0,0,18,100.64.0.13,connected,CPE,1.2.1,,ZTE
WIFI016025,CPE0017,2026-08-19 01:00:00,2026-08-19-01,SYNTH-016,5GHz,36,802.11ac,-63.17,-90,3,346.49,392.35,0.06,NBH,3600,NE0017,2026-08-19 01:00:00,SYNTH-016,346.49,36,SYNTH-016,802.11ac,VN,150000000,450000000,150000,450000,3,0,0,0,0,18,100.64.0.16,connected,CPE,1.2.1,,ZTE
WIFI019025,CPE0020,2026-08-19 01:00:00,2026-08-19-01,SYNTH-019,5GHz,48,802.11ac,-47.74,-90,3,361.09,119.65,0.09,NBH,3600,NE0020,2026-08-19 01:00:00,SYNTH-019,361.09,48,SYNTH-019,802.11ac,VN,150000000,450000000,150000,450000,3,0,0,0,0,18,100.64.0.19,connected,CPE,1.2.1,,ZTE
WIFI022025,CPE0023,2026-08-19 01:00:00,2026-08-19-01,SYNTH-022,5GHz,44,802.11ac,-54.16,-90,9,197.52,178.5,0.03,HCM,3600,NE0023,2026-08-19 01:00:00,SYNTH-022,197.52,44,SYNTH-022,802.11ac,VN,450000000,1350000000,450000,1350000,9,0,0,0,0,18,100.64.0.22,connected,CPE,1.2.1,,ZTE
WIFI025025,CPE0026,2026-08-19 01:00:00,2026-08-19-01,SYNTH-025,5GHz,40,802.11ac,-71.84,-90,7,394.8,154.39,0.02,KHA,3600,NE0026,2026-08-19 01:00:00,SYNTH-025,394.8,40,SYNTH-025,802.11ac,VN,350000000,1050000000,350000,1050000,7,0,0,0,0,18,100.64.0.25,connected,CPE,1.2.1,,ZTE
WIFI028025,CPE0029,2026-08-19 01:00:00,2026-08-19-01,SYNTH-028,5GHz,36,802.11ac,-65.99,-90,7,218.41,178.04,0.09,KHA,3600,NE0029,2026-08-19 01:00:00,SYNTH-028,218.41,36,SYNTH-028,802.11ac,VN,350000000,1050000000,350000,1050000,7,0,0,0,0,18,100.64.0.28,connected,CPE,1.2.1,,ZTE
WIFI000026,CPE0001,2026-08-19 02:00:00,2026-08-19-02,SYNTH-000,5GHz,36,802.11ac,-67.82,-90,1,364.38,323.88,0.06,DBN,3600,NE0001,2026-08-19 02:00:00,SYNTH-000,364.38,36,SYNTH-000,802.11ac,VN,50000000,150000000,50000,150000,1,0,0,0,0,18,100.64.0.0,connected,CPE,1.2.1,,ZTE
WIFI002026,CPE0003,2026-08-19 02:00:00,2026-08-19-02,SYNTH-002,5GHz,44,802.11ac,-68.61,-90,1,179.8,265.59,0.1,DBN,3600,NE0003,2026-08-19 02:00:00,SYNTH-002,179.8,44,SYNTH-002,802.11ac,VN,50000000,150000000,50000,150000,1,0,0,0,0,18,100.64.0.2,connected,CPE,1.2.1,,ZTE
WIFI005026,CPE0006,2026-08-19 02:00:00,2026-08-19-02,SYNTH-005,5GHz,40,802.11ac,-54.05,-90,6,283.49,217.49,0.04,SLA,3600,NE0006,2026-08-19 02:00:00,SYNTH-005,283.49,40,SYNTH-005,802.11ac,VN,300000000,900000000,300000,900000,6,0,0,0,0,18,100.64.0.5,connected,CPE,1.2.1,,ZTE
WIFI008026,CPE0009,2026-08-19 02:00:00,2026-08-19-02,SYNTH-008,5GHz,36,802.11ac,-54.54,-90,9,198.53,367.07,0.01,SLA,3600,NE0009,2026-08-19 02:00:00,SYNTH-008,198.53,36,SYNTH-008,802.11ac,VN,450000000,1350000000,450000,1350000,9,0,0,0,0,18,100.64.0.8,connected,CPE,1.2.1,,ZTE
WIFI011026,CPE0012,2026-08-19 02:00:00,2026-08-19-02,SYNTH-011,5GHz,48,802.11ac,-58.9,-90,8,175.0,236.61,0.02,CMU,3600,NE0012,2026-08-19 02:00:00,SYNTH-011,175.0,48,SYNTH-011,802.11ac,VN,400000000,1200000000,400000,1200000,8,0,0,0,0,18,100.64.0.11,connected,CPE,1.2.1,,ZTE
WIFI014026,CPE0015,2026-08-19 02:00:00,2026-08-19-02,SYNTH-014,5GHz,44,802.11ac,-47.95,-90,5,208.56,144.39,0.11,CMU,3600,NE0015,2026-08-19 02:00:00,SYNTH-014,208.56,44,SYNTH-014,802.11ac,VN,250000000,750000000,250000,750000,5,0,0,0,0,18,100.64.0.14,connected,CPE,1.2.1,,ZTE
WIFI017026,CPE0018,2026-08-19 02:00:00,2026-08-19-02,SYNTH-017,5GHz,40,802.11ac,-56.72,-90,4,389.09,142.98,0.03,NBH,3600,NE0018,2026-08-19 02:00:00,SYNTH-017,389.09,40,SYNTH-017,802.11ac,VN,200000000,600000000,200000,600000,4,0,0,0,0,18,100.64.0.17,connected,CPE,1.2.1,,ZTE
WIFI020026,CPE0021,2026-08-19 02:00:00,2026-08-19-02,SYNTH-020,5GHz,36,802.11ac,-69.57,-90,1,173.3,360.24,0.11,HCM,3600,NE0021,2026-08-19 02:00:00,SYNTH-020,173.3,36,SYNTH-020,802.11ac,VN,50000000,150000000,50000,150000,1,0,0,0,0,18,100.64.0.20,connected,CPE,1.2.1,,ZTE
WIFI023026,CPE0024,2026-08-19 02:00:00,2026-08-19-02,SYNTH-023,5GHz,48,802.11ac,-47.08,-90,5,183.6,156.62,0.06,HCM,3600,NE0024,2026-08-19 02:00:00,SYNTH-023,183.6,48,SYNTH-023,802.11ac,VN,250000000,750000000,250000,750000,5,0,0,0,0,18,100.64.0.23,connected,CPE,1.2.1,,ZTE
WIFI026026,CPE0027,2026-08-19 02:00:00,2026-08-19-02,SYNTH-026,5GHz,44,802.11ac,-58.99,-90,9,298.09,350.3,0.03,KHA,3600,NE0027,2026-08-19 02:00:00,SYNTH-026,298.09,44,SYNTH-026,802.11ac,VN,450000000,1350000000,450000,1350000,9,0,0,0,0,18,100.64.0.26,connected,CPE,1.2.1,,ZTE
WIFI029026,CPE0030,2026-08-19 02:00:00,2026-08-19-02,SYNTH-029,5GHz,40,802.11ac,-67.14,-90,1,347.83,302.19,0.04,KHA,3600,NE0030,2026-08-19 02:00:00,SYNTH-029,347.83,40,SYNTH-029,802.11ac,VN,50000000,150000000,50000,150000,1,0,0,0,0,18,100.64.0.29,connected,CPE,1.2.1,,ZTE
WIFI000027,CPE0001,2026-08-19 03:00:00,2026-08-19-03,SYNTH-000,5GHz,36,802.11ac,-61.93,-90,7,89.98,240.53,0.04,DBN,3600,NE0001,2026-08-19 03:00:00,SYNTH-000,89.98,36,SYNTH-000,802.11ac,VN,350000000,1050000000,350000,1050000,7,0,0,0,0,18,100.64.0.0,connected,CPE,1.2.1,,ZTE
WIFI003027,CPE0004,2026-08-19 03:00:00,2026-08-19-03,SYNTH-003,5GHz,48,802.11ac,-70.97,-90,9,274.09,240.95,0.11,DBN,3600,NE0004,2026-08-19 03:00:00,SYNTH-003,274.09,48,SYNTH-003,802.11ac,VN,450000000,1350000000,450000,1350000,9,0,0,0,0,18,100.64.0.3,connected,CPE,1.2.1,,ZTE
WIFI006027,CPE0007,2026-08-19 03:00:00,2026-08-19-03,SYNTH-006,5GHz,44,802.11ac,-67.77,-90,9,87.08,322.7,0.12,SLA,3600,NE0007,2026-08-19 03:00:00,SYNTH-006,87.08,44,SYNTH-006,802.11ac,VN,450000000,1350000000,450000,1350000,9,0,0,0,0,18,100.64.0.6,connected,CPE,1.2.1,,ZTE
WIFI009027,CPE0010,2026-08-19 03:00:00,2026-08-19-03,SYNTH-009,5GHz,40,802.11ac,-52.31,-90,8,189.75,146.91,0.08,SLA,3600,NE0010,2026-08-19 03:00:00,SYNTH-009,189.75,40,SYNTH-009,802.11ac,VN,400000000,1200000000,400000,1200000,8,0,0,0,0,18,100.64.0.9,connected,CPE,1.2.1,,ZTE
WIFI012027,CPE0013,2026-08-19 03:00:00,2026-08-19-03,SYNTH-012,5GHz,36,802.11ac,-51.63,-90,1,360.96,256.22,0.06,CMU,3600,NE0013,2026-08-19 03:00:00,SYNTH-012,360.96,36,SYNTH-012,802.11ac,VN,50000000,150000000,50000,150000,1,0,0,0,0,18,100.64.0.12,connected,CPE,1.2.1,,ZTE
WIFI015027,CPE0016,2026-08-19 03:00:00,2026-08-19-03,SYNTH-015,5GHz,48,802.11ac,-67.93,-90,9,104.6,135.77,0.09,NBH,3600,NE0016,2026-08-19 03:00:00,SYNTH-015,104.6,48,SYNTH-015,802.11ac,VN,450000000,1350000000,450000,1350000,9,0,0,0,0,18,100.64.0.15,connected,CPE,1.2.1,,ZTE
WIFI018027,CPE0019,2026-08-19 03:00:00,2026-08-19-03,SYNTH-018,5GHz,44,802.11ac,-57.18,-90,6,305.23,175.71,0.02,NBH,3600,NE0019,2026-08-19 03:00:00,SYNTH-018,305.23,44,SYNTH-018,802.11ac,VN,300000000,900000000,300000,900000,6,0,0,0,0,18,100.64.0.18,connected,CPE,1.2.1,,ZTE
WIFI021027,CPE0022,2026-08-19 03:00:00,2026-08-19-03,SYNTH-021,5GHz,40,802.11ac,-67.82,-90,2,163.93,324.84,0.03,HCM,3600,NE0022,2026-08-19 03:00:00,SYNTH-021,163.93,40,SYNTH-021,802.11ac,VN,100000000,300000000,100000,300000,2,0,0,0,0,18,100.64.0.21,connected,CPE,1.2.1,,ZTE
WIFI024027,CPE0025,2026-08-19 03:00:00,2026-08-19-03,SYNTH-024,5GHz,36,802.11ac,-59.02,-90,3,245.76,195.35,0.04,HCM,3600,NE0025,2026-08-19 03:00:00,SYNTH-024,245.76,36,SYNTH-024,802.11ac,VN,150000000,450000000,150000,450000,3,0,0,0,0,18,100.64.0.24,connected,CPE,1.2.1,,ZTE
WIFI027027,CPE0028,2026-08-19 03:00:00,2026-08-19-03,SYNTH-027,5GHz,48,802.11ac,-52.33,-90,7,259.73,88.5,0.04,KHA,3600,NE0028,2026-08-19 03:00:00,SYNTH-027,259.73,48,SYNTH-027,802.11ac,VN,350000000,1050000000,350000,1050000,7,0,0,0,0,18,100.64.0.27,connected,CPE,1.2.1,,ZTE
WIFI001028,CPE0002,2026-08-19 04:00:00,2026-08-19-04,SYNTH-001,5GHz,40,802.11ac,-52.38,-90,6,235.86,87.73,0.11,DBN,3600,NE0002,2026-08-19 04:00:00,SYNTH-001,235.86,40,SYNTH-001,802.11ac,VN,300000000,900000000,300000,900000,6,0,0,0,0,18,100.64.0.1,connected,CPE,1.2.1,,ZTE
WIFI004028,CPE0005,2026-08-19 04:00:00,2026-08-19-04,SYNTH-004,5GHz,36,802.11ac,-61.89,-90,6,152.79,181.47,0.06,DBN,3600,NE0005,2026-08-19 04:00:00,SYNTH-004,152.79,36,SYNTH-004,802.11ac,VN,300000000,900000000,300000,900000,6,0,0,0,0,18,100.64.0.4,connected,CPE,1.2.1,,ZTE
WIFI007028,CPE0008,2026-08-19 04:00:00,2026-08-19-04,SYNTH-007,5GHz,48,802.11ac,-54.36,-90,6,184.06,226.59,0.04,SLA,3600,NE0008,2026-08-19 04:00:00,SYNTH-007,184.06,48,SYNTH-007,802.11ac,VN,300000000,900000000,300000,900000,6,0,0,0,0,18,100.64.0.7,connected,CPE,1.2.1,,ZTE
WIFI010028,CPE0011,2026-08-19 04:00:00,2026-08-19-04,SYNTH-010,5GHz,44,802.11ac,-53.56,-90,8,325.21,268.42,0.11,CMU,3600,NE0011,2026-08-19 04:00:00,SYNTH-010,325.21,44,SYNTH-010,802.11ac,VN,400000000,1200000000,400000,1200000,8,0,0,0,0,18,100.64.0.10,connected,CPE,1.2.1,,ZTE
WIFI013028,CPE0014,2026-08-19 04:00:00,2026-08-19-04,SYNTH-013,5GHz,40,802.11ac,-49.45,-90,2,120.89,392.14,0.07,CMU,3600,NE0014,2026-08-19 04:00:00,SYNTH-013,120.89,40,SYNTH-013,802.11ac,VN,100000000,300000000,100000,300000,2,0,0,0,0,18,100.64.0.13,connected,CPE,1.2.1,,ZTE
WIFI016028,CPE0017,2026-08-19 04:00:00,2026-08-19-04,SYNTH-016,5GHz,36,802.11ac,-45.41,-90,5,141.06,137.08,0.01,NBH,3600,NE0017,2026-08-19 04:00:00,SYNTH-016,141.06,36,SYNTH-016,802.11ac,VN,250000000,750000000,250000,750000,5,0,0,0,0,18,100.64.0.16,connected,CPE,1.2.1,,ZTE
WIFI019028,CPE0020,2026-08-19 04:00:00,2026-08-19-04,SYNTH-019,5GHz,48,802.11ac,-66.6,-90,7,393.95,254.99,0.1,NBH,3600,NE0020,2026-08-19 04:00:00,SYNTH-019,393.95,48,SYNTH-019,802.11ac,VN,350000000,1050000000,350000,1050000,7,0,0,0,0,18,100.64.0.19,connected,CPE,1.2.1,,ZTE
WIFI022028,CPE0023,2026-08-19 04:00:00,2026-08-19-04,SYNTH-022,5GHz,44,802.11ac,-71.4,-90,1,220.54,210.48,0.1,HCM,3600,NE0023,2026-08-19 04:00:00,SYNTH-022,220.54,44,SYNTH-022,802.11ac,VN,50000000,150000000,50000,150000,1,0,0,0,0,18,100.64.0.22,connected,CPE,1.2.1,,ZTE
WIFI025028,CPE0026,2026-08-19 04:00:00,2026-08-19-04,SYNTH-025,5GHz,40,802.11ac,-49.96,-90,9,159.8,129.88,0.09,KHA,3600,NE0026,2026-08-19 04:00:00,SYNTH-025,159.8,40,SYNTH-025,802.11ac,VN,450000000,1350000000,450000,1350000,9,0,0,0,0,18,100.64.0.25,connected,CPE,1.2.1,,ZTE
WIFI028028,CPE0029,2026-08-19 04:00:00,2026-08-19-04,SYNTH-028,5GHz,36,802.11ac,-60.35,-90,7,396.82,91.19,0.02,KHA,3600,NE0029,2026-08-19 04:00:00,SYNTH-028,396.82,36,SYNTH-028,802.11ac,VN,350000000,1050000000,350000,1050000,7,0,0,0,0,18,100.64.0.28,connected,CPE,1.2.1,,ZTE
WIFI002029,CPE0003,2026-08-19 05:00:00,2026-08-19-05,SYNTH-002,5GHz,44,802.11ac,-57.74,-90,6,166.46,309.47,0.04,DBN,3600,NE0003,2026-08-19 05:00:00,SYNTH-002,166.46,44,SYNTH-002,802.11ac,VN,300000000,900000000,300000,900000,6,0,0,0,0,18,100.64.0.2,connected,CPE,1.2.1,,ZTE
WIFI005029,CPE0006,2026-08-19 05:00:00,2026-08-19-05,SYNTH-005,5GHz,40,802.11ac,-51.85,-90,3,206.72,343.13,0.11,SLA,3600,NE0006,2026-08-19 05:00:00,SYNTH-005,206.72,40,SYNTH-005,802.11ac,VN,150000000,450000000,150000,450000,3,0,0,0,0,18,100.64.0.5,connected,CPE,1.2.1,,ZTE
WIFI008029,CPE0009,2026-08-19 05:00:00,2026-08-19-05,SYNTH-008,5GHz,36,802.11ac,-50.09,-90,8,350.44,177.82,0.09,SLA,3600,NE0009,2026-08-19 05:00:00,SYNTH-008,350.44,36,SYNTH-008,802.11ac,VN,400000000,1200000000,400000,1200000,8,0,0,0,0,18,100.64.0.8,connected,CPE,1.2.1,,ZTE
WIFI011029,CPE0012,2026-08-19 05:00:00,2026-08-19-05,SYNTH-011,5GHz,48,802.11ac,-58.68,-90,6,335.62,166.97,0.11,CMU,3600,NE0012,2026-08-19 05:00:00,SYNTH-011,335.62,48,SYNTH-011,802.11ac,VN,300000000,900000000,300000,900000,6,0,0,0,0,18,100.64.0.11,connected,CPE,1.2.1,,ZTE
WIFI014029,CPE0015,2026-08-19 05:00:00,2026-08-19-05,SYNTH-014,5GHz,44,802.11ac,-61.48,-90,9,319.03,141.89,0.05,CMU,3600,NE0015,2026-08-19 05:00:00,SYNTH-014,319.03,44,SYNTH-014,802.11ac,VN,450000000,1350000000,450000,1350000,9,0,0,0,0,18,100.64.0.14,connected,CPE,1.2.1,,ZTE
WIFI017029,CPE0018,2026-08-19 05:00:00,2026-08-19-05,SYNTH-017,5GHz,40,802.11ac,-47.41,-90,7,246.41,360.67,0.02,NBH,3600,NE0018,2026-08-19 05:00:00,SYNTH-017,246.41,40,SYNTH-017,802.11ac,VN,350000000,1050000000,350000,1050000,7,0,0,0,0,18,100.64.0.17,connected,CPE,1.2.1,,ZTE
WIFI020029,CPE0021,2026-08-19 05:00:00,2026-08-19-05,SYNTH-020,5GHz,36,802.11ac,-46.09,-90,3,306.94,97.03,0.04,HCM,3600,NE0021,2026-08-19 05:00:00,SYNTH-020,306.94,36,SYNTH-020,802.11ac,VN,150000000,450000000,150000,450000,3,0,0,0,0,18,100.64.0.20,connected,CPE,1.2.1,,ZTE
WIFI023029,CPE0024,2026-08-19 05:00:00,2026-08-19-05,SYNTH-023,5GHz,48,802.11ac,-59.72,-90,6,147.95,127.06,0.09,HCM,3600,NE0024,2026-08-19 05:00:00,SYNTH-023,147.95,48,SYNTH-023,802.11ac,VN,300000000,900000000,300000,900000,6,0,0,0,0,18,100.64.0.23,connected,CPE,1.2.1,,ZTE
WIFI026029,CPE0027,2026-08-19 05:00:00,2026-08-19-05,SYNTH-026,5GHz,44,802.11ac,-56.12,-90,1,389.79,113.74,0.1,KHA,3600,NE0027,2026-08-19 05:00:00,SYNTH-026,389.79,44,SYNTH-026,802.11ac,VN,50000000,150000000,50000,150000,1,0,0,0,0,18,100.64.0.26,connected,CPE,1.2.1,,ZTE
WIFI029029,CPE0030,2026-08-19 05:00:00,2026-08-19-05,SYNTH-029,5GHz,40,802.11ac,-62.04,-90,7,126.47,273.93,0.06,KHA,3600,NE0030,2026-08-19 05:00:00,SYNTH-029,126.47,40,SYNTH-029,802.11ac,VN,350000000,1050000000,350000,1050000,7,0,0,0,0,18,100.64.0.29,connected,CPE,1.2.1,,ZTE
WIFI000030,CPE0001,2026-08-19 06:00:00,2026-08-19-06,SYNTH-000,5GHz,36,802.11ac,-51.92,-90,2,335.54,270.78,0.06,DBN,3600,NE0001,2026-08-19 06:00:00,SYNTH-000,335.54,36,SYNTH-000,802.11ac,VN,100000000,300000000,100000,300000,2,0,0,0,0,18,100.64.0.0,connected,CPE,1.2.1,,ZTE
WIFI003030,CPE0004,2026-08-19 06:00:00,2026-08-19-06,SYNTH-003,5GHz,48,802.11ac,-62.22,-90,5,150.02,230.87,0.09,DBN,3600,NE0004,2026-08-19 06:00:00,SYNTH-003,150.02,48,SYNTH-003,802.11ac,VN,250000000,750000000,250000,750000,5,0,0,0,0,18,100.64.0.3,connected,CPE,1.2.1,,ZTE
WIFI006030,CPE0007,2026-08-19 06:00:00,2026-08-19-06,SYNTH-006,5GHz,44,802.11ac,-64.02,-90,2,136.85,293.66,0.09,SLA,3600,NE0007,2026-08-19 06:00:00,SYNTH-006,136.85,44,SYNTH-006,802.11ac,VN,100000000,300000000,100000,300000,2,0,0,0,0,18,100.64.0.6,connected,CPE,1.2.1,,ZTE
WIFI009030,CPE0010,2026-08-19 06:00:00,2026-08-19-06,SYNTH-009,5GHz,40,802.11ac,-53.48,-90,7,146.65,136.27,0.11,SLA,3600,NE0010,2026-08-19 06:00:00,SYNTH-009,146.65,40,SYNTH-009,802.11ac,VN,350000000,1050000000,350000,1050000,7,0,0,0,0,18,100.64.0.9,connected,CPE,1.2.1,,ZTE
WIFI012030,CPE0013,2026-08-19 06:00:00,2026-08-19-06,SYNTH-012,5GHz,36,802.11ac,-65.55,-90,4,196.86,280.92,0.09,CMU,3600,NE0013,2026-08-19 06:00:00,SYNTH-012,196.86,36,SYNTH-012,802.11ac,VN,200000000,600000000,200000,600000,4,0,0,0,0,18,100.64.0.12,connected,CPE,1.2.1,,ZTE
WIFI015030,CPE0016,2026-08-19 06:00:00,2026-08-19-06,SYNTH-015,5GHz,48,802.11ac,-63.93,-90,4,231.35,102.85,0.02,NBH,3600,NE0016,2026-08-19 06:00:00,SYNTH-015,231.35,48,SYNTH-015,802.11ac,VN,200000000,600000000,200000,600000,4,0,0,0,0,18,100.64.0.15,connected,CPE,1.2.1,,ZTE
WIFI018030,CPE0019,2026-08-19 06:00:00,2026-08-19-06,SYNTH-018,5GHz,44,802.11ac,-52.94,-90,9,279.15,128.89,0.09,NBH,3600,NE0019,2026-08-19 06:00:00,SYNTH-018,279.15,44,SYNTH-018,802.11ac,VN,450000000,1350000000,450000,1350000,9,0,0,0,0,18,100.64.0.18,connected,CPE,1.2.1,,ZTE
WIFI021030,CPE0022,2026-08-19 06:00:00,2026-08-19-06,SYNTH-021,5GHz,40,802.11ac,-64.99,-90,8,115.97,158.58,0.02,HCM,3600,NE0022,2026-08-19 06:00:00,SYNTH-021,115.97,40,SYNTH-021,802.11ac,VN,400000000,1200000000,400000,1200000,8,0,0,0,0,18,100.64.0.21,connected,CPE,1.2.1,,ZTE
WIFI024030,CPE0025,2026-08-19 06:00:00,2026-08-19-06,SYNTH-024,5GHz,36,802.11ac,-50.73,-90,8,387.05,268.15,0.08,HCM,3600,NE0025,2026-08-19 06:00:00,SYNTH-024,387.05,36,SYNTH-024,802.11ac,VN,400000000,1200000000,400000,1200000,8,0,0,0,0,18,100.64.0.24,connected,CPE,1.2.1,,ZTE
WIFI027030,CPE0028,2026-08-19 06:00:00,2026-08-19-06,SYNTH-027,5GHz,48,802.11ac,-64.23,-90,9,146.61,353.59,0.1,KHA,3600,NE0028,2026-08-19 06:00:00,SYNTH-027,146.61,48,SYNTH-027,802.11ac,VN,450000000,1350000000,450000,1350000,9,0,0,0,0,18,100.64.0.27,connected,CPE,1.2.1,,ZTE
WIFI001031,CPE0002,2026-08-19 07:00:00,2026-08-19-07,SYNTH-001,5GHz,40,802.11ac,-64.83,-90,7,330.23,104.08,0.12,DBN,3600,NE0002,2026-08-19 07:00:00,SYNTH-001,330.23,40,SYNTH-001,802.11ac,VN,350000000,1050000000,350000,1050000,7,0,0,0,0,18,100.64.0.1,connected,CPE,1.2.1,,ZTE
WIFI004031,CPE0005,2026-08-19 07:00:00,2026-08-19-07,SYNTH-004,5GHz,36,802.11ac,-51.39,-90,7,342.8,371.29,0.06,DBN,3600,NE0005,2026-08-19 07:00:00,SYNTH-004,342.8,36,SYNTH-004,802.11ac,VN,350000000,1050000000,350000,1050000,7,0,0,0,0,18,100.64.0.4,connected,CPE,1.2.1,,ZTE
WIFI007031,CPE0008,2026-08-19 07:00:00,2026-08-19-07,SYNTH-007,5GHz,48,802.11ac,-54.71,-90,5,210.42,80.27,0.1,SLA,3600,NE0008,2026-08-19 07:00:00,SYNTH-007,210.42,48,SYNTH-007,802.11ac,VN,250000000,750000000,250000,750000,5,0,0,0,0,18,100.64.0.7,connected,CPE,1.2.1,,ZTE
WIFI010031,CPE0011,2026-08-19 07:00:00,2026-08-19-07,SYNTH-010,5GHz,44,802.11ac,-68.6,-90,7,325.12,172.12,0.06,CMU,3600,NE0011,2026-08-19 07:00:00,SYNTH-010,325.12,44,SYNTH-010,802.11ac,VN,350000000,1050000000,350000,1050000,7,0,0,0,0,18,100.64.0.10,connected,CPE,1.2.1,,ZTE
WIFI013031,CPE0014,2026-08-19 07:00:00,2026-08-19-07,SYNTH-013,5GHz,40,802.11ac,-58.64,-90,4,365.14,383.22,0.08,CMU,3600,NE0014,2026-08-19 07:00:00,SYNTH-013,365.14,40,SYNTH-013,802.11ac,VN,200000000,600000000,200000,600000,4,0,0,0,0,18,100.64.0.13,connected,CPE,1.2.1,,ZTE
WIFI016031,CPE0017,2026-08-19 07:00:00,2026-08-19-07,SYNTH-016,5GHz,36,802.11ac,-50.06,-90,6,109.64,343.55,0.02,NBH,3600,NE0017,2026-08-19 07:00:00,SYNTH-016,109.64,36,SYNTH-016,802.11ac,VN,300000000,900000000,300000,900000,6,0,0,0,0,18,100.64.0.16,connected,CPE,1.2.1,,ZTE
WIFI019031,CPE0020,2026-08-19 07:00:00,2026-08-19-07,SYNTH-019,5GHz,48,802.11ac,-55.75,-90,6,269.86,136.66,0.03,NBH,3600,NE0020,2026-08-19 07:00:00,SYNTH-019,269.86,48,SYNTH-019,802.11ac,VN,300000000,900000000,300000,900000,6,0,0,0,0,18,100.64.0.19,connected,CPE,1.2.1,,ZTE
WIFI022031,CPE0023,2026-08-19 07:00:00,2026-08-19-07,SYNTH-022,5GHz,44,802.11ac,-60.32,-90,6,376.51,147.51,0.03,HCM,3600,NE0023,2026-08-19 07:00:00,SYNTH-022,376.51,44,SYNTH-022,802.11ac,VN,300000000,900000000,300000,900000,6,0,0,0,0,18,100.64.0.22,connected,CPE,1.2.1,,ZTE
WIFI025031,CPE0026,2026-08-19 07:00:00,2026-08-19-07,SYNTH-025,5GHz,40,802.11ac,-67.84,-90,1,254.35,399.04,0.04,KHA,3600,NE0026,2026-08-19 07:00:00,SYNTH-025,254.35,40,SYNTH-025,802.11ac,VN,50000000,150000000,50000,150000,1,0,0,0,0,18,100.64.0.25,connected,CPE,1.2.1,,ZTE
