cell_id,station_id,province_code,area_code,date_hour,utc_time_ms,availability_pct,dl_traffic_gb,ul_traffic_gb,dl_throughput_mbps,ul_throughput_mbps,rrc_attempt,rrc_success,ho_attempt,ho_success,prb_dl_util_pct,latency_ms,packet_loss_pct,active_users,kpi_quality_flag
CELL020202,ST0202,SLA,KV1,2026-08-19-14,1787122800000,99.44,3.68,0.85,66.24,10.2,87,83,56,52,33.87,19.71,0.06,132,normal
CELL020202,ST0202,SLA,KV1,2026-08-19-15,1787126400000,99.86,3.94,1.38,70.92,16.56,143,138,79,76,31.11,16.31,0.03,155,normal
CELL020202,ST0202,SLA,KV1,2026-08-19-16,1787130000000,99.2,3.88,1.45,69.84,17.4,78,77,69,68,29.95,18.24,0.11,32,normal
CELL020202,ST0202,SLA,KV1,2026-08-19-17,1787133600000,99.21,2.51,0.92,45.18,11.04,183,178,40,37,31.91,14.43,0.19,150,normal
CELL020202,ST0202,SLA,KV1,2026-08-19-18,1787137200000,99.4,6.75,1.75,121.5,21.0,113,111,72,71,48.45,16.95,0.16,146,normal
CELL020202,ST0202,SLA,KV1,2026-08-19-19,1787140800000,99.35,7.31,2.56,131.58,30.72,117,113,51,49,55.45,25.2,0.09,71,normal
CELL020202,ST0202,SLA,KV1,2026-08-19-20,1787144400000,99.5,5.77,1.43,103.86,17.16,189,186,73,70,57.35,20.75,0.13,69,normal
CELL020202,ST0202,SLA,KV1,2026-08-19-21,1787148000000,98.0,0.49,0.16,8.82,1.92,175,137,81,69,80.99,81.08,3.15,45,degraded
CELL020202,ST0202,SLA,KV1,2026-08-19-22,1787151600000,98.0,0.87,0.25,15.66,3.0,74,46,62,51,67.81,86.26,3.17,135,degraded
CELL020202,ST0202,SLA,KV1,2026-08-19-23,1787155200000,98.0,0.38,0.14,6.84,1.68,118,96,52,40,53.79,92.18,3.03,102,degraded
CELL020202,ST0202,SLA,KV1,2026-08-20-00,1787158800000,99.97,2.14,0.64,38.52,7.68,182,176,21,17,21.46,15.21,0.1,57,normal
CELL020202,ST0202,SLA,KV1,2026-08-20-01,1787162400000,99.63,1.89,0.63,34.02,7.56,97,94,45,41,15.3,18.26,0.16,57,normal
CELL020202,ST0202,SLA,KV1,2026-08-20-02,1787166000000,99.93,1.87,0.62,33.66,7.44,170,166,84,80,18.36,27.99,0.04,42,normal
CELL020202,ST0202,SLA,KV1,2026-08-20-03,1787169600000,99.94,2.61,0.64,46.98,7.68,72,69,44,42,18.14,26.8,0.05,81,normal
CELL020202,ST0202,SLA,KV1,2026-08-20-04,1787173200000,99.4,1.89,0.44,34.02,5.28,172,170,48,46,15.38,27.25,0.09,130,normal
CELL020202,ST0202,SLA,KV1,2026-08-20-05,1787176800000,99.77,2.41,0.73,43.38,8.76,127,126,88,87,17.33,22.02,0.14,144,normal
CELL020202,ST0202,SLA,KV1,2026-08-20-06,1787180400000,99.39,1.72,0.64,30.96,7.68,198,196,82,78,19.48,12.68,0.17,143,normal
CELL020202,ST0202,SLA,KV1,2026-08-20-07,1787184000000,99.57,3.69,1.26,66.42,15.12,83,82,77,76,34.15,22.99,0.17,99,normal
CELL020202,ST0202,SLA,KV1,2026-08-20-08,1787187600000,99.51,2.53,0.85,45.54,10.2,185,182,62,59,41.49,13.39,0.07,56,normal
CELL020202,ST0202,SLA,KV1,2026-08-20-09,1787191200000,99.78,3.5,1.15,63.0,13.8,117,112,33,29,35.29,14.55,0.08,48,normal
CELL020202,ST0202,SLA,KV1,2026-08-20-10,1787194800000,99.9,3.22,0.75,57.96,9.0,144,138,90,89,42.74,24.47,0.17,95,normal
CELL020202,ST0202,SLA,KV1,2026-08-20-11,1787198400000,99.56,3.58,0.88,64.44,10.56,106,101,81,81,39.96,23.97,0.1,159,normal
CELL020202,ST0202,SLA,KV1,2026-08-20-12,1787202000000,99.61,3.21,0.9,57.78,10.8,194,192,85,85,28.62,26.68,0.17,34,normal
CELL020202,ST0202,SLA,KV1,2026-08-20-13,1787205600000,99.6,2.95,1.08,53.1,12.96,80,74,66,65,29.01,21.29,0.04,123,normal
CELL020202,ST0202,SLA,KV1,2026-08-20-14,1787209200000,99.44,2.79,0.86,50.22,10.32,209,204,65,62,33.2,19.06,0.02,31,normal
CELL020202,ST0202,SLA,KV1,2026-08-20-15,1787212800000,99.65,4.31,1.43,77.58,17.16,164,160,85,82,32.18,20.23,0.09,98,normal
CELL020202,ST0202,SLA,KV1,2026-08-20-16,1787216400000,99.62,3.11,0.9,55.98,10.8,142,137,29,26,40.63,22.47,0.04,101,normal
CELL020202,ST0202,SLA,KV1,2026-08-20-17,1787220000000,99.32,2.92,0.73,52.56,8.76,130,129,35,34,32.41,23.69,0.08,99,normal
CELL020202,ST0202,SLA,KV1,2026-08-20-18,1787223600000,99.97,4.04,1.2,72.72,14.4,189,184,35,35,57.88,21.36,0.19,100,normal
CELL020202,ST0202,SLA,KV1,2026-08-20-19,1787227200000,99.98,5.78,1.41,104.04,16.92,202,201,46,46,55.6,14.04,0.03,60,normal
CELL020202,ST0202,SLA,KV1,2026-08-20-20,1787230800000,99.44,4.62,1.09,83.16,13.08,137,131,38,36,56.6,19.08,0.02,42,normal
CELL020202,ST0202,SLA,KV1,2026-08-20-21,1787234400000,99.7,4.44,1.49,79.92,17.88,169,163,60,56,55.75,26.44,0.16,88,normal
CELL020202,ST0202,SLA,KV1,2026-08-20-22,1787238000000,99.87,5.28,1.24,95.04,14.88,187,181,54,54,47.49,27.93,0.08,129,normal
CELL020202,ST0202,SLA,KV1,2026-08-20-23,1787241600000,99.79,4.25,1.3,76.5,15.6,104,102,48,47,28.24,21.11,0.07,84,normal
CELL030101,ST0301,CMU,KV3,2026-08-18-00,1786986000000,99.23,2.14,0.62,38.52,7.44,87,86,38,34,15.55,17.55,0.05,78,normal
CELL030101,ST0301,CMU,KV3,2026-08-18-01,1786989600000,99.89,1.7,0.58,30.6,6.96,125,121,24,23,11.44,26.27,0.08,115,normal
CELL030101,ST0301,CMU,KV3,2026-08-18-02,1786993200000,99.34,2.08,0.56,37.44,6.72,204,203,75,71,24.23,22.15,0.14,126,normal
CELL030101,ST0301,CMU,KV3,2026-08-18-03,1786996800000,99.64,2.07,0.58,37.26,6.96,163,159,35,32,20.77,19.84,0.19,30,normal
CELL030101,ST0301,CMU,KV3,2026-08-18-04,1787000400000,100.0,1.38,0.38,24.84,4.56,139,135,22,22,16.7,13.22,0.15,82,normal
CELL030101,ST0301,CMU,KV3,2026-08-18-05,1787004000000,99.48,1.84,0.5,33.12,6.0,209,203,73,69,21.27,15.02,0.13,112,normal
CELL030101,ST0301,CMU,KV3,2026-08-18-06,1787007600000,99.46,1.92,0.59,34.56,7.08,81,80,39,37,15.85,16.21,0.19,42,normal
CELL030101,ST0301,CMU,KV3,2026-08-18-07,1787011200000,99.74,2.14,0.68,38.52,8.16,173,168,84,81,34.85,12.88,0.13,157,normal
CELL030101,ST0301,CMU,KV3,2026-08-18-08,1787014800000,99.91,2.66,0.62,47.88,7.44,125,123,59,58,41.64,29.47,0.16,37,normal
CELL030101,ST0301,CMU,KV3,2026-08-18-09,1787018400000,99.87,3.21,1.16,57.78,13.92,172,166,80,78,37.08,21.17,0.14,141,normal
CELL030101,ST0301,CMU,KV3,2026-08-18-10,1787022000000,99.86,2.6,0.84,46.8,10.08,200,198,21,18,36.77,26.97,0.16,70,normal
CELL030101,ST0301,CMU,KV3,2026-08-18-11,1787025600000,99.7,2.99,1.05,53.82,12.6,164,159,89,89,40.71,19.43,0.07,44,normal
CELL030101,ST0301,CMU,KV3,2026-08-18-12,1787029200000,99.31,2.03,0.68,36.54,8.16,134,131,61,58,40.14,24.24,0.04,80,normal
CELL030101,ST0301,CMU,KV3,2026-08-18-13,1787032800000,99.46,2.91,0.73,52.38,8.76,180,179,53,51,34.5,22.87,0.01,95,normal
CELL030101,ST0301,CMU,KV3,2026-08-18-14,1787036400000,99.42,3.41,0.82,61.38,9.84,216,210,33,29,36.61,14.09,0.09,100,normal
CELL030101,ST0301,CMU,KV3,2026-08-18-15,1787040000000,99.85,2.7,0.93,48.6,11.16,166,165,44,40,36.6,12.37,0.13,55,normal
CELL030101,ST0301,CMU,KV3,2026-08-18-16,1787043600000,99.78,3.34,1.14,60.12,13.68,134,130,27,24,29.48,28.18,0.19,136,normal
CELL030101,ST0301,CMU,KV3,2026-08-18-17,1787047200000,99.34,2.72,0.84,48.96,10.08,139,136,55,52,30.15,19.91,0.09,37,normal
CELL030101,ST0301,CMU,KV3,2026-08-18-18,1787050800000,99.91,4.37,0.97,78.66,11.64,200,197,58,57,55.6,25.8,0.08,113,normal
CELL030101,ST0301,CMU,KV3,2026-08-18-19,1787054400000,99.88,3.88,1.21,69.84,14.52,90,85,43,40,60.43,23.98,0.03,98,normal
CELL030101,ST0301,CMU,KV3,2026-08-18-20,1787058000000,99.32,4.99,1.15,89.82,13.8,163,161,61,60,50.66,16.84,0.08,142,normal
CELL030101,ST0301,CMU,KV3,2026-08-18-21,1787061600000,99.38,5.31,1.96,95.58,23.52,90,85,36,34,53.61,21.76,0.07,144,normal
CELL030101,ST0301,CMU,KV3,2026-08-18-22,1787065200000,99.44,3.9,1.37,70.2,16.44,70,66,25,23,51.61,17.62,0.11,90,normal
CELL030101,ST0301,CMU,KV3,2026-08-18-23,1787068800000,99.67,2.86,0.88,51.48,10.56,116,114,35,35,31.47,21.12,0.18,50,normal
CELL030101,ST0301,CMU,KV3,2026-08-19-00,1787072400000,99.51,1.68,0.44,30.24,5.28,97,96,39,38,17.66,18.58,0.01,41,normal
CELL030101,ST0301,CMU,KV3,2026-08-19-01,1787076000000,99.75,1.95,0.64,35.1,7.68,120,117,64,63,18.82,13.12,0.09,65,normal
CELL030101,ST0301,CMU,KV3,2026-08-19-02,1787079600000,99.24,1.54,0.5,27.72,6.0,72,69,81,77,24.29,24.12,0.12,62,normal
CELL030101,ST0301,CMU,KV3,2026-08-19-03,1787083200000,99.46,1.8,0.5,32.4,6.0,76,72,44,43,11.37,17.48,0.17,115,normal
CELL030101,ST0301,CMU,KV3,2026-08-19-04,1787086800000,99.33,1.48,0.38,26.64,4.56,79,75,39,39,20.77,12.85,0.07,148,normal
CELL030101,ST0301,CMU,KV3,2026-08-19-05,1787090400000,99.92,1.81,0.67,32.58,8.04,129,128,42,39,15.18,15.82,0.12,37,normal
CELL030101,ST0301,CMU,KV3,2026-08-19-06,1787094000000,99.33,2.11,0.47,37.98,5.64,188,183,89,86,11.37,20.52,0.08,122,normal
CELL030101,ST0301,CMU,KV3,2026-08-19-07,1787097600000,99.69,2.84,0.94,51.12,11.28,113,111,29,29,38.57,13.43,0.17,39,normal
CELL030101,ST0301,CMU,KV3,2026-08-19-08,1787101200000,99.8,2.05,0.58,36.9,6.96,116,111,59,59,38.67,18.08,0.1,131,normal
CELL030101,ST0301,CMU,KV3,2026-08-19-09,1787104800000,99.23,3.19,1.12,57.42,13.44,80,74,66,62,38.24,28.94,0.06,33,normal
CELL030101,ST0301,CMU,KV3,2026-08-19-10,1787108400000,99.34,3.84,1.01,69.12,12.12,129,127,25,22,30.47,29.28,0.18,145,normal
CELL030101,ST0301,CMU,KV3,2026-08-19-11,1787112000000,99.95,2.14,0.59,38.52,7.08,117,111,66,62,38.63,28.93,0.12,65,normal
CELL030101,ST0301,CMU,KV3,2026-08-19-12,1787115600000,99.32,2.85,1.03,51.3,12.36,199,196,82,80,38.99,18.95,0.13,63,normal
CELL030101,ST0301,CMU,KV3,2026-08-19-13,1787119200000,99.25,3.55,0.8,63.9,9.6,92,90,66,64,41.97,21.66,0.17,56,normal
CELL030101,ST0301,CMU,KV3,2026-08-19-14,1787122800000,99.21,3.31,1.1,59.58,13.2,170,165,30,26,36.95,27.64,0.16,41,normal
CELL030101,ST0301,CMU,KV3,2026-08-19-15,1787126400000,99.56,3.72,1.38,66.96,16.56,111,105,83,80,36.87,19.41,0.09,52,normal
CELL030101,ST0301,CMU,KV3,2026-08-19-16,1787130000000,99.29,3.41,0.77,61.38,9.24,110,109,70,70,29.08,27.14,0.05,31,normal
CELL030101,ST0301,CMU,KV3,2026-08-19-17,1787133600000,99.96,2.38,0.54,42.84,6.48,123,119,36,36,38.77,21.18,0.1,32,normal
CELL030101,ST0301,CMU,KV3,2026-08-19-18,1787137200000,99.7,4.31,1.54,77.58,18.48,154,150,44,41,62.24,25.4,0.03,128,normal
CELL030101,ST0301,CMU,KV3,2026-08-19-19,1787140800000,99.41,3.15,1.08,56.7,12.96,117,114,57,53,50.55,20.02,0.01,98,normal
CELL030101,ST0301,CMU,KV3,2026-08-19-20,1787144400000,99.64,5.64,1.43,101.52,17.16,111,106,57,57,48.29,29.09,0.09,39,normal
CELL030101,ST0301,CMU,KV3,2026-08-19-21,1787148000000,99.47,4.03,1.32,72.54,15.84,165,162,46,42,59.81,16.56,0.18,110,normal
CELL030101,ST0301,CMU,KV3,2026-08-19-22,1787151600000,99.32,3.91,1.12,70.38,13.44,76,74,81,77,49.86,23.78,0.03,91,normal
CELL030101,ST0301,CMU,KV3,2026-08-19-23,1787155200000,99.72,3.42,1.04,61.56,12.48,174,170,60,59,27.32,24.11,0.01,60,normal
CELL030101,ST0301,CMU,KV3,2026-08-20-00,1787158800000,99.3,1.17,0.27,21.06,3.24,119,114,37,36,22.16,15.89,0.11,115,normal
CELL030101,ST0301,CMU,KV3,2026-08-20-01,1787162400000,99.24,1.56,0.5,28.08,6.0,196,191,35,34,16.88,23.31,0.05,113,normal
CELL030101,ST0301,CMU,KV3,2026-08-20-02,1787166000000,99.23,1.58,0.43,28.44,5.16,107,105,84,83,18.97,13.07,0.01,82,normal
CELL030101,ST0301,CMU,KV3,2026-08-20-03,1787169600000,99.45,1.68,0.6,30.24,7.2,114,110,40,36,20.88,24.09,0.15,155,normal
CELL030101,ST0301,CMU,KV3,2026-08-20-04,1787173200000,99.44,1.88,0.5,33.84,6.0,138,132,51,48,20.04,23.23,0.09,95,normal
CELL030101,ST0301,CMU,KV3,2026-08-20-05,1787176800000,99.36,1.34,0.41,24.12,4.92,178,172,51,50,12.55,17.57,0.13,149,normal
CELL030101,ST0301,CMU,KV3,2026-08-20-06,1787180400000,99.43,1.28,0.43,23.04,5.16,99,95,74,73,23.76,19.39,0.16,33,normal
CELL030101,ST0301,CMU,KV3,2026-08-20-07,1787184000000,99.99,2.38,0.87,42.84,10.44,137,134,77,73,29.41,15.48,0.15,62,normal
CELL030101,ST0301,CMU,KV3,2026-08-20-08,1787187600000,99.44,3.19,1.13,57.42,13.56,197,195,48,45,40.14,13.35,0.18,108,normal
CELL030101,ST0301,CMU,KV3,2026-08-20-09,1787191200000,99.51,2.18,0.54,39.24,6.48,131,127,26,25,27.3,17.05,0.1,134,normal
CELL030101,ST0301,CMU,KV3,2026-08-20-10,1787194800000,99.93,3.1,0.97,55.8,11.64,154,149,87,84,32.33,15.64,0.2,31,normal
CELL030101,ST0301,CMU,KV3,2026-08-20-11,1787198400000,99.7,3.35,1.01,60.3,12.12,139,135,60,56,38.43,19.63,0.04,94,normal
CELL030101,ST0301,CMU,KV3,2026-08-20-12,1787202000000,99.36,2.9,0.98,52.2,11.76,185,182,34,32,38.09,25.76,0.02,128,normal
CELL030101,ST0301,CMU,KV3,2026-08-20-13,1787205600000,99.81,3.1,1.13,55.8,13.56,86,85,88,84,38.5,12.84,0.04,51,normal
CELL030101,ST0301,CMU,KV3,2026-08-20-14,1787209200000,99.51,3.91,1.08,70.38,12.96,128,127,57,56,33.46,21.54,0.12,64,normal
CELL030101,ST0301,CMU,KV3,2026-08-20-15,1787212800000,99.24,3.36,0.75,60.48,9.0,186,183,58,57,29.69,26.43,0.02,33,normal
CELL030101,ST0301,CMU,KV3,2026-08-20-16,1787216400000,99.61,3.08,0.85,55.44,10.2,171,170,54,52,42.52,14.68,0.1,74,normal
CELL030101,ST0301,CMU,KV3,2026-08-20-17,1787220000000,99.71,3.12,1.05,56.16,12.6,161,158,85,83,35.53,13.48,0.11,46,normal
CELL030101,ST0301,CMU,KV3,2026-08-20-18,1787223600000,99.22,5.69,1.63,102.42,19.56,136,134,45,45,51.01,20.88,0.19,79,normal
CELL030101,ST0301,CMU,KV3,2026-08-20-19,1787227200000,99.95,3.07,1.14,55.26,13.68,204,203,21,20,56.96,16.83,0.2,160,normal
CELL030101,ST0301,CMU,KV3,2026-08-20-20,1787230800000,99.82,4.0,0.95,72.0,11.4,110,104,58,56,50.99,14.97,0.11,149,normal
CELL030101,ST0301,CMU,KV3,2026-08-20-21,1787234400000,99.48,4.07,1.24,73.26,14.88,110,104,55,55,57.51,29.42,0.15,79,normal
CELL030101,ST0301,CMU,KV3,2026-08-20-22,1787238000000,99.34,3.14,0.99,56.52,11.88,219,214,29,28,55.02,15.69,0.04,60,normal
CELL030101,ST0301,CMU,KV3,2026-08-20-23,1787241600000,99.45,2.39,0.77,43.02,9.24,174,173,49,48,38.27,13.14,0.14,40,normal
CELL030102,ST0301,CMU,KV3,2026-08-18-00,1786986000000,99.98,0.35,0.12,6.3,1.44,157,155,25,23,15.87,23.47,0.17,98,normal
CELL030102,ST0301,CMU,KV3,2026-08-18-01,1786989600000,99.91,0.38,0.11,6.84,1.32,116,112,74,74,13.51,19.0,0.07,117,normal
CELL030102,ST0301,CMU,KV3,2026-08-18-02,1786993200000,99.21,0.2,0.06,3.6,0.72,88,82,55,55,20.75,28.48,0.09,70,normal
CELL030102,ST0301,CMU,KV3,2026-08-18-03,1786996800000,99.42,0.19,0.06,3.42,0.72,212,206,74,72,22.56,20.47,0.05,73,normal
CELL030102,ST0301,CMU,KV3,2026-08-18-04,1787000400000,99.78,0.19,0.07,3.42,0.84,125,121,73,73,19.98,18.78,0.06,129,normal
CELL030102,ST0301,CMU,KV3,2026-08-18-05,1787004000000,99.48,0.26,0.1,4.68,1.2,140,138,66,62,20.45,23.31,0.1,67,normal
CELL030102,ST0301,CMU,KV3,2026-08-18-06,1787007600000,99.49,0.23,0.06,4.14,0.72,94,93,86,82,19.45,15.36,0.02,159,normal
CELL030102,ST0301,CMU,KV3,2026-08-18-07,1787011200000,99.49,0.63,0.21,11.34,2.52,200,194,78,77,41.81,16.07,0.12,94,normal
CELL030102,ST0301,CMU,KV3,2026-08-18-08,1787014800000,99.29,0.42,0.14,7.56,1.68,102,98,23,19,30.12,24.56,0.14,38,normal
CELL030102,ST0301,CMU,KV3,2026-08-18-09,1787018400000,99.31,0.57,0.17,10.26,2.04,93,92,76,73,37.73,18.48,0.19,30,normal
CELL030102,ST0301,CMU,KV3,2026-08-18-10,1787022000000,99.6,0.46,0.17,8.28,2.04,113,108,56,53,32.18,28.41,0.18,49,normal
CELL030102,ST0301,CMU,KV3,2026-08-18-11,1787025600000,99.41,0.54,0.19,9.72,2.28,220,218,27,23,38.49,13.93,0.18,61,normal
CELL030102,ST0301,CMU,KV3,2026-08-18-12,1787029200000,99.85,0.38,0.14,6.84,1.68,124,121,45,44,40.66,20.84,0.19,118,normal
CELL030102,ST0301,CMU,KV3,2026-08-18-13,1787032800000,99.42,0.51,0.17,9.18,2.04,81,78,35,32,36.08,28.81,0.05,56,normal
CELL030102,ST0301,CMU,KV3,2026-08-18-14,1787036400000,99.89,0.34,0.1,6.12,1.2,206,203,87,86,29.82,14.66,0.19,42,normal
CELL030102,ST0301,CMU,KV3,2026-08-18-15,1787040000000,99.24,0.64,0.18,11.52,2.16,73,70,67,63,28.74,26.19,0.14,39,normal
CELL030102,ST0301,CMU,KV3,2026-08-18-16,1787043600000,99.92,0.39,0.13,7.02,1.56,100,99,20,19,42.94,15.96,0.05,60,normal
CELL030102,ST0301,CMU,KV3,2026-08-18-17,1787047200000,99.77,0.62,0.17,11.16,2.04,77,74,57,56,28.47,23.19,0.01,44,normal
CELL030102,ST0301,CMU,KV3,2026-08-18-18,1787050800000,99.94,0.99,0.26,17.82,3.12,76,73,22,20,59.13,12.07,0.12,78,normal
CELL030102,ST0301,CMU,KV3,2026-08-18-19,1787054400000,99.45,0.79,0.28,14.22,3.36,91,87,23,19,51.85,20.01,0.09,81,normal
CELL030102,ST0301,CMU,KV3,2026-08-18-20,1787058000000,99.69,0.82,0.22,14.76,2.64,155,150,65,63,62.02,29.81,0.18,131,normal
CELL030102,ST0301,CMU,KV3,2026-08-18-21,1787061600000,99.73,0.7,0.23,12.6,2.76,80,74,66,64,61.55,18.77,0.16,157,normal
CELL030102,ST0301,CMU,KV3,2026-08-18-22,1787065200000,99.34,0.72,0.21,12.96,2.52,197,195,61,59,51.2,13.95,0.16,160,normal
CELL030102,ST0301,CMU,KV3,2026-08-18-23,1787068800000,99.83,0.44,0.14,7.92,1.68,152,146,44,44,35.74,17.69,0.18,92,normal
CELL030102,ST0301,CMU,KV3,2026-08-19-00,1787072400000,99.95,0.35,0.13,6.3,1.56,166,164,84,80,14.72,20.04,0.17,58,normal
CELL030102,ST0301,CMU,KV3,2026-08-19-01,1787076000000,99.86,0.32,0.11,5.76,1.32,179,177,57,56,19.92,12.64,0.15,90,normal
CELL030102,ST0301,CMU,KV3,2026-08-19-02,1787079600000,99.37,0.26,0.06,4.68,0.72,167,164,83,81,16.07,21.67,0.2,79,normal
CELL030102,ST0301,CMU,KV3,2026-08-19-03,1787083200000,99.81,0.33,0.08,5.94,0.96,219,215,60,56,19.9,22.77,0.01,81,normal
CELL030102,ST0301,CMU,KV3,2026-08-19-04,1787086800000,99.68,0.33,0.11,5.94,1.32,96,92,42,42,12.84,15.78,0.17,49,normal
CELL030102,ST0301,CMU,KV3,2026-08-19-05,1787090400000,99.45,0.24,0.06,4.32,0.72,70,66,81,78,21.24,18.46,0.19,140,normal
CELL030102,ST0301,CMU,KV3,2026-08-19-06,1787094000000,99.94,0.19,0.07,3.42,0.84,176,173,24,23,17.51,21.96,0.18,112,normal
CELL030102,ST0301,CMU,KV3,2026-08-19-07,1787097600000,99.43,0.63,0.16,11.34,1.92,170,164,31,28,37.77,26.71,0.18,61,normal
CELL030102,ST0301,CMU,KV3,2026-08-19-08,1787101200000,99.21,0.39,0.1,7.02,1.2,102,101,82,78,29.94,27.24,0.01,42,normal
CELL030102,ST0301,CMU,KV3,2026-08-19-09,1787104800000,99.74,0.41,0.12,7.38,1.44,192,187,60,56,34.14,22.06,0.14,112,normal
CELL030102,ST0301,CMU,KV3,2026-08-19-10,1787108400000,99.95,0.61,0.16,10.98,1.92,193,191,88,87,38.07,27.13,0.2,149,normal
CELL030102,ST0301,CMU,KV3,2026-08-19-11,1787112000000,99.81,0.38,0.09,6.84,1.08,122,119,88,86,31.28,17.81,0.2,92,normal
CELL030102,ST0301,CMU,KV3,2026-08-19-12,1787115600000,99.94,0.49,0.18,8.82,2.16,166,160,49,46,32.23,16.33,0.1,135,normal
CELL030102,ST0301,CMU,KV3,2026-08-19-13,1787119200000,99.92,0.53,0.18,9.54,2.16,73,72,37,37,41.02,24.57,0.08,116,normal
CELL030102,ST0301,CMU,KV3,2026-08-19-14,1787122800000,99.72,0.5,0.17,9.0,2.04,78,73,51,48,38.68,12.16,0.13,42,normal
CELL030102,ST0301,CMU,KV3,2026-08-19-15,1787126400000,99.27,0.5,0.18,9.0,2.16,72,71,36,36,32.63,22.48,0.04,123,normal
CELL030102,ST0301,CMU,KV3,2026-08-19-16,1787130000000,99.79,0.65,0.23,11.7,2.76,204,200,69,68,37.96,18.99,0.01,112,normal
CELL030102,ST0301,CMU,KV3,2026-08-19-17,1787133600000,99.22,0.57,0.2,10.26,2.4,87,83,75,74,37.25,25.51,0.13,84,normal
CELL030102,ST0301,CMU,KV3,2026-08-19-18,1787137200000,99.35,0.88,0.32,15.84,3.84,215,209,68,68,60.45,22.96,0.15,106,normal
CELL030102,ST0301,CMU,KV3,2026-08-19-19,1787140800000,99.75,0.75,0.18,13.5,2.16,144,143,51,49,60.66,14.28,0.06,77,normal
CELL030102,ST0301,CMU,KV3,2026-08-19-20,1787144400000,99.52,0.66,0.24,11.88,2.88,160,155,36,32,48.38,21.8,0.14,106,normal
CELL030102,ST0301,CMU,KV3,2026-08-19-21,1787148000000,99.74,1.06,0.29,19.08,3.48,186,183,37,34,52.47,27.19,0.1,128,normal
CELL030102,ST0301,CMU,KV3,2026-08-19-22,1787151600000,99.9,0.68,0.23,12.24,2.76,126,125,83,82,51.31,27.52,0.17,37,normal
CELL030102,ST0301,CMU,KV3,2026-08-19-23,1787155200000,99.28,0.48,0.11,8.64,1.32,164,161,29,28,38.2,22.36,0.19,48,normal
CELL030102,ST0301,CMU,KV3,2026-08-20-00,1787158800000,99.67,0.36,0.12,6.48,1.44,219,213,32,28,22.83,15.04,0.15,42,normal
CELL030102,ST0301,CMU,KV3,2026-08-20-01,1787162400000,99.62,0.3,0.09,5.4,1.08,126,124,57,54,11.52,23.79,0.15,35,normal
CELL030102,ST0301,CMU,KV3,2026-08-20-02,1787166000000,99.47,0.3,0.08,5.4,0.96,150,149,79,75,17.18,22.77,0.02,72,normal
CELL030102,ST0301,CMU,KV3,2026-08-20-03,1787169600000,99.48,0.33,0.1,5.94,1.2,152,150,30,28,24.33,18.33,0.17,98,normal
CELL030102,ST0301,CMU,KV3,2026-08-20-04,1787173200000,99.5,0.25,0.09,4.5,1.08,76,75,58,57,13.27,14.94,0.03,155,normal
CELL030102,ST0301,CMU,KV3,2026-08-20-05,1787176800000,99.43,0.22,0.08,3.96,0.96,145,139,74,73,21.79,24.43,0.09,157,normal
CELL030102,ST0301,CMU,KV3,2026-08-20-06,1787180400000,99.63,0.36,0.13,6.48,1.56,143,142,64,64,26.54,21.11,0.04,94,normal
CELL030102,ST0301,CMU,KV3,2026-08-20-07,1787184000000,99.62,0.53,0.18,9.54,2.16,96,94,24,22,34.49,21.28,0.15,42,normal
CELL030102,ST0301,CMU,KV3,2026-08-20-08,1787187600000,99.7,0.48,0.15,8.64,1.8,153,148,45,43,28.55,16.07,0.15,47,normal
CELL030102,ST0301,CMU,KV3,2026-08-20-09,1787191200000,99.95,0.55,0.13,9.9,1.56,204,202,35,34,31.07,14.26,0.16,98,normal
CELL030102,ST0301,CMU,KV3,2026-08-20-10,1787194800000,99.21,0.61,0.23,10.98,2.76,107,106,56,54,42.46,22.2,0.09,69,normal
CELL030102,ST0301,CMU,KV3,2026-08-20-11,1787198400000,99.23,0.68,0.16,12.24,1.92,109,103,84,84,31.84,12.48,0.03,47,normal
CELL030102,ST0301,CMU,KV3,2026-08-20-12,1787202000000,99.91,0.37,0.13,6.66,1.56,162,156,57,56,39.4,29.09,0.14,104,normal
CELL030102,ST0301,CMU,KV3,2026-08-20-13,1787205600000,99.86,0.51,0.18,9.18,2.16,182,178,69,65,33.26,19.89,0.02,35,normal
CELL030102,ST0301,CMU,KV3,2026-08-20-14,1787209200000,99.22,0.6,0.18,10.8,2.16,199,197,20,18,31.45,15.34,0.09,151,normal
CELL030102,ST0301,CMU,KV3,2026-08-20-15,1787212800000,99.57,0.56,0.19,10.08,2.28,147,143,76,75,40.49,13.75,0.15,59,normal
CELL030102,ST0301,CMU,KV3,2026-08-20-16,1787216400000,99.29,0.59,0.2,10.62,2.4,205,199,72,71,36.05,22.78,0.14,83,normal
CELL030102,ST0301,CMU,KV3,2026-08-20-17,1787220000000,99.88,0.64,0.17,11.52,2.04,180,176,67,65,30.28,14.5,0.01,36,normal
CELL030102,ST0301,CMU,KV3,2026-08-20-18,1787223600000,99.74,0.88,0.27,15.84,3.24,186,185,81,77,48.61,25.32,0.13,107,normal
CELL030102,ST0301,CMU,KV3,2026-08-20-19,1787227200000,99.37,0.82,0.24,14.76,2.88,189,188,89,89,47.23,21.56,0.04,142,normal
CELL030102,ST0301,CMU,KV3,2026-08-20-20,1787230800000,99.26,1.06,0.27,19.08,3.24,125,122,72,69,52.37,25.2,0.06,124,normal
